REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
7416419084,A,INDIA,100705,ROUND,0.230,F,VVS2,EX,EX,EX,NON,GIA,3.96,3.92,2.41,61.20,60.00,-4.500,1550.00,356.50,1480.25,340.46,31.50,12.50,41.80,44.50,3.96-3.92*2.41,NONE,3EX,NON,STK,0,0,0,1,ML-0,,,GIA 7416419084,,,,,Y,4.00,N,,EX,N,,,Feather,30-11-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=100705,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100705/100705.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100705/7416419084.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100705/7416419084.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100705/100705_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100705/100705_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100705/100705_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100705/100705_AR.jpg
7411423023,A,INDIA,100764,ROUND,0.230,E,IF,EX,EX,EX,NON,GIA,3.98,3.94,2.42,61.00,59.00,11.500,1550.00,356.50,1728.25,397.50,32.00,12.50,41.80,44.50,3.98-3.94*2.42,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 7411423023,,,,,Y,4.00,N,,EX,N,,,Minor Details of Polish,30-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=100764,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100764/100764.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100764/7411423023.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100764/7411423023.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100764/100764_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100764/100764_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100764/100764_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100764/100764_AR.jpg
2416444522,A,INDIA,101044,ROUND,0.230,E,VVS1,EX,EX,EX,NON,GIA,3.97,3.93,2.41,61.00,60.00,2.000,1550.00,356.50,1581.00,363.63,31.50,12.50,41.80,44.50,3.97-3.93*2.41,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2416444522,,,,,Y,4.00,N,,EX,N,,,Feather,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101044,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101044/101044.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101044/2416444522.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101044/2416444522.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101044/101044_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101044/101044_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101044/101044_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101044/101044_AR.jpg
6411444518,A,INDIA,101045,ROUND,0.230,D,VVS2,EX,EX,EX,NON,GIA,3.97,3.95,2.39,60.20,58.00,-3.000,1550.00,356.50,1503.50,345.81,31.50,12.50,41.00,43.50,3.97-3.95*2.39,NONE,3EX,NON,MED to STK,0,0,1,0,ML-0,,,GIA 6411444518,,,,,Y,4.00,N,,EX,N,,,Feather,01-12-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101045,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101045/101045.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101045/6411444518.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101045/6411444518.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101045/101045_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101045/101045_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101045/101045_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101045/101045_AR.jpg
7416441451,A,INDIA,101092,ROUND,0.230,F,VS1,EX,EX,EX,NON,GIA,3.97,3.96,2.43,61.40,56.00,-8.500,1390.00,319.70,1271.85,292.53,31.50,13.50,41.80,44.50,3.97-3.96*2.43,NONE,3EX,NON,MED to STK,1,0,0,0,ML-0,,,GIA 7416441451,,,,,Y,3.50,N,,EX,N,,,Cloud  Crystal,30-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101092,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101092/101092.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101092/7416441451.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101092/7416441451.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101092/101092_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101092/101092_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101092/101092_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101092/101092_AR.jpg
7411453079,A,INDIA,101166,ROUND,0.230,F,VS1,EX,EX,EX,FNT,GIA,3.98,3.96,2.40,60.50,61.00,-10.000,1390.00,319.70,1251.00,287.73,32.50,12.50,41.60,44.00,3.98-3.96*2.40,NONE,3EX,NON,THN to STK,0,0,0,1,ML-0,,,GIA 7411453079,,,,,Y,3.50,N,,EX,N,,,Feather,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101166,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101166/101166.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101166/7411453079.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101166/7411453079.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101166/101166_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101166/101166_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101166/101166_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101166/101166_AR.jpg
5413453404,A,INDIA,101167,ROUND,0.200,D,IF,EX,EX,EX,NON,GIA,3.82,3.79,2.32,60.80,58.00,62.000,1300.00,260.00,2106.00,421.20,32.00,13.00,41.80,44.50,3.82-3.79*2.32,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 5413453404,,,,,Y,3.00,N,,EX,N,,,Minor Details of Polish,03-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101167,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101167/101167.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101167/5413453404.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101167/5413453404.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101167/101167_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101167/101167_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101167/101167_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101167/101167_AR.jpg
6412463787,A,INDIA,101169,ROUND,0.230,E,VVS2,EX,EX,EX,NON,GIA,3.96,3.93,2.41,61.10,60.00,-3.500,1550.00,356.50,1495.75,344.02,32.00,12.50,41.80,44.50,3.96-3.93*2.41,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6412463787,,,,,Y,4.00,N,,EX,N,,,Feather  Pinpoint,03-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101169,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101169/101169.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101169/6412463787.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101169/6412463787.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101169/101169_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101169/101169_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101169/101169_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101169/101169_AR.jpg
6412452950,A,INDIA,101172,ROUND,0.230,D,VS1,EX,EX,EX,NON,GIA,3.96,3.93,2.38,60.40,60.00,-7.000,1390.00,319.70,1292.70,297.32,32.00,12.50,41.20,44.00,3.96-3.93*2.38,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 6412452950,,,,,Y,4.00,N,,EX,Y,,,Indented Natural,01-12-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101172,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101172/101172.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101172/6412452950.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101172/6412452950.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101172/101172_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101172/101172_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101172/101172_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101172/101172_AR.jpg
1418452922,A,INDIA,101173,ROUND,0.220,E,VVS1,EX,EX,EX,MED,GIA,3.90,3.88,2.34,60.10,60.00,8.000,1300.00,286.00,1404.00,308.88,31.50,12.50,41.00,43.50,3.90-3.88*2.34,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 1418452922,,,,,Y,4.50,N,,EX,N,,,Pinpoint,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101173,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101173/101173.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101173/1418452922.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101173/1418452922.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101173/101173_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101173/101173_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101173/101173_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101173/101173_AR.jpg
6412452910,A,INDIA,101174,ROUND,0.220,E,VVS1,EX,EX,EX,NON,GIA,3.89,3.86,2.35,60.60,59.00,16.500,1300.00,286.00,1514.50,333.19,32.00,13.00,41.00,43.50,3.89-3.86*2.35,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 6412452910,,,,,Y,4.50,N,,EX,N,,,Feather,01-12-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101174,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101174/101174.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101174/6412452910.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101174/6412452910.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101174/101174_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101174/101174_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101174/101174_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101174/101174_AR.jpg
6412456535,A,INDIA,101185,ROUND,0.230,D,IF,EX,EX,EX,NON,GIA,4.00,3.98,2.40,60.20,58.00,35.000,1550.00,356.50,2092.50,481.28,32.50,13.50,40.80,43.00,4.00-3.98*2.40,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6412456535,,,,,Y,4.00,Y,,EX,N,,,Minor Details of Polish,01-12-2021,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101185,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101185/101185.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101185/6412456535.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101185/6412456535.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101185/101185_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101185/101185_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101185/101185_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101185/101185_AR.jpg
1413464632,A,INDIA,101206,ROUND,0.210,E,VVS2,EX,EX,EX,NON,GIA,3.91,3.89,2.35,60.20,59.00,8.000,1300.00,273.00,1404.00,294.84,31.50,12.50,41.80,44.50,3.91-3.89*2.35,NONE,3EX,NON,THN to STK,0,0,1,0,ML-0,,,GIA 1413464632,,,,,Y,3.00,N,,EX,N,,,Cloud,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101206,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101206/101206.mp4,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101206/1413464632.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101206/101206_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101206/101206_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101206/101206_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101206/101206_AR.jpg
3415464690,A,INDIA,101208,ROUND,0.230,D,VVS1,EX,EX,EX,NON,GIA,3.99,3.97,2.40,60.50,59.00,6.000,1550.00,356.50,1643.00,377.89,31.50,12.50,41.80,44.50,3.99-3.97*2.40,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 3415464690,,,,,Y,3.50,N,,EX,N,,,Pinpoint,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101208,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101208/101208.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101208/3415464690.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101208/3415464690.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101208/101208_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101208/101208_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101208/101208_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101208/101208_AR.jpg
2418456483,A,INDIA,101209,ROUND,0.230,F,IF,EX,EX,EX,NON,GIA,3.97,3.95,2.42,61.20,59.00,8.000,1550.00,356.50,1674.00,385.02,32.00,13.00,41.80,44.50,3.97-3.95*2.42,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 2418456483,,,,,Y,3.50,N,,EX,N,,,Minor Details of Polish,01-12-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101209,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101209/101209.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101209/2418456483.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101209/2418456483.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101209/101209_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101209/101209_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101209/101209_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101209/101209_AR.jpg
2418482432,A,INDIA,101272,ROUND,0.200,E,VVS1,EX,EX,EX,NON,GIA,3.88,3.85,2.32,60.10,59.00,25.000,1300.00,260.00,1625.00,325.00,32.50,13.00,41.80,44.50,3.88-3.85*2.32,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 2418482432,,,,,Y,3.00,N,,EX,N,,,Cloud,30-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101272,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101272/101272.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101272/2418482432.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101272/2418482432.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101272/101272_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101272/101272_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101272/101272_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101272/101272_AR.jpg
6412482431,A,INDIA,101274,ROUND,0.240,D,VVS1,EX,EX,EX,FNT,GIA,4.00,3.98,2.48,62.30,57.00,4.000,1550.00,372.00,1612.00,386.88,35.00,15.50,41.00,43.00,4.00-3.98*2.48,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6412482431,,,,,Y,4.00,Y,,EX,N,,,Needle  Pinpoint,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101274,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101274/101274.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101274/6412482431.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101274/6412482431.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101274/101274_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101274/101274_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101274/101274_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101274/101274_AR.jpg
2416478507,A,INDIA,101282,ROUND,0.210,F,VVS2,EX,EX,EX,NON,GIA,3.83,3.81,2.33,61.00,59.00,3.000,1300.00,273.00,1339.00,281.19,32.50,13.00,41.00,43.50,3.83-3.81*2.33,NONE,3EX,NON,STK,0,0,1,0,ML-0,,,GIA 2416478507,,,,,Y,4.50,Y,,EX,N,,,Cloud  Pinpoint  Feather  Internal Graining,02-12-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101282,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101282/101282.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101282/2416478507.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101282/2416478507.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101282/101282_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101282/101282_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101282/101282_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101282/101282_AR.jpg
7411484070,A,INDIA,101283,ROUND,0.230,F,VS2,EX,EX,EX,NON,GIA,3.99,3.97,2.43,61.10,56.00,-11.000,1390.00,319.70,1237.10,284.53,32.00,14.00,41.60,44.50,3.99-3.97*2.43,NONE,3EX,NON,THN to STK,1,0,0,1,ML-0,,,GIA 7411484070,,,,,Y,3.00,Y,,EX,N,,,Feather  Crystal,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101283,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101283/101283.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101283/7411484070.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101283/7411484070.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101283/101283_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101283/101283_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101283/101283_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101283/101283_AR.jpg
3415484064,A,INDIA,101285,ROUND,0.230,E,VVS1,EX,EX,EX,NON,GIA,3.95,3.92,2.40,60.90,60.00,3.000,1550.00,356.50,1596.50,367.20,32.50,13.00,41.40,44.00,3.95-3.92*2.40,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 3415484064,,,,,Y,4.50,N,,EX,N,,,Feather,01-12-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101285,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101285/101285.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101285/3415484064.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101285/3415484064.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101285/101285_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101285/101285_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101285/101285_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101285/101285_AR.jpg
7418484357,A,INDIA,101286,ROUND,0.240,G,VS2,EX,EX,EX,NON,GIA,4.00,3.98,2.45,61.40,60.00,5.000,1210.00,290.40,1270.50,304.92,32.00,12.50,41.80,44.50,4.00-3.98*2.45,NONE,3EX,NON,MED to STK,0,0,0,1,ML-0,,,GIA 7418484357,,,,,Y,4.50,N,,EX,N,,,Feather,30-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101286,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101286/101286.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101286/7418484357.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101286/7418484357.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101286/101286_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101286/101286_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101286/101286_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101286/101286_AR.jpg
5416481582,A,INDIA,101289,ROUND,0.210,F,VVS2,EX,EX,EX,FNT,GIA,3.85,3.83,2.33,60.60,59.00,3.000,1300.00,273.00,1339.00,281.19,31.50,12.50,41.40,44.00,3.85-3.83*2.33,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 5416481582,,,,,Y,4.00,N,,EX,N,,,Pinpoint,30-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101289,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101289/101289.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101289/5416481582.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101289/5416481582.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101289/101289_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101289/101289_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101289/101289_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101289/101289_AR.jpg
7413484048,A,INDIA,101296,ROUND,0.230,F,VVS1,EX,EX,EX,NON,GIA,3.99,3.96,2.39,60.20,60.00,-3.000,1550.00,356.50,1503.50,345.81,32.50,13.00,40.80,43.00,3.99-3.96*2.39,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 7413484048,,,,,Y,4.50,N,,EX,N,,,Pinpoint  Feather,01-12-2021,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101296,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101296/101296.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101296/7413484048.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101296/7413484048.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101296/101296_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101296/101296_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101296/101296_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101296/101296_AR.jpg
2414482426,A,INDIA,101299,ROUND,0.200,E,IF,EX,EX,EX,NON,GIA,3.81,3.79,2.30,60.50,59.00,24.500,1300.00,260.00,1618.50,323.70,32.00,13.00,41.20,43.50,3.81-3.79*2.30,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2414482426,,,,,Y,4.00,Y,,EX,N,,,Minor Details of Polish,01-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101299,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101299/101299.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101299/2414482426.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101299/2414482426.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101299/101299_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101299/101299_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101299/101299_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101299/101299_AR.jpg
