Stock,Availability,Shape,Weight,Color,Clarity,Cut,Polish,Symmetry,FluorescenceIntensity,FluorescenceColor,Measurements,Lab,Certificate,Rap,Discount,percarat,FancyColor,FancyColorIntensity,FancyColorOvertone,Depth,Table,GirdleThin,GirdleThick,Girdle,GirdleCondition,CuletSize,CuletCondition,CrownHeight,CrownAngle,PavilionDepth,PavilionAngle,Country,DiamondImage,VIDEO,CertPDFUrl,Heartimage,ArrowImage,AssetImage,Keytosymbols,Shade,BlackInclusion,Milky,EyeClean
H600-222063,Subject to Prior Sale,ROUND,0.4,G,VS1,EX,EX,VG,,NON,4.73 - 4.69 X 2.92,GIA,3425136065,2700.0,24.0,2052.0,,,,61.9,58.0,MED,STK,4.0,Faceted,NON,,15.0,35.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/H600-222063/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H600-222063,https://thnk18.azureedge.net/img/CertImages/3425136065.jpg,,,,Cloud  Needle  Pinpoint  Indented Natural,LIGHT BROWN,PIN POINT BLACK,NONE,100.0
H611-222065,Subject to Prior Sale,ROUND,0.44,J,VS1,EX,EX,EX,,FNT,4.91 - 4.88 X 3.00,GIA,7422121974,2000.0,17.0,1660.0,,,,61.2,59.0,THN,MED,3.0,Faceted,NON,,14.5,35.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/H611-222065/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H611-222065,https://thnk18.azureedge.net/img/CertImages/7422121974.jpg,,,,Feather  Pinpoint,NONE,NONE,NONE,100.0
J414-222069,Subject to Prior Sale,ROUND,0.5,F,SI2,EX,EX,VG,,NON,5.07 - 5.02 X 3.18,GIA,6422130109,2800.0,30.0,1960.0,,,,63.0,56.0,MED,STK,4.0,Faceted,NON,,15.0,34.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J414-222069/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J414-222069,https://thnk18.azureedge.net/img/CertImages/6422130109.jpg,,,,Crystal,NONE,MINOR BLACK,NONE,80.0
J414-222072,Subject to Prior Sale,ROUND,0.5,I,SI2,VG,EX,VG,,NON,5.00 - 4.96 X 3.20,GIA,2427130397,2400.0,30.0,1680.0,,,,64.2,56.0,MED,THK,4.5,FACETED,NON,,16.5,37.0,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J414-222072/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J414-222072,https://thnk18.azureedge.net/img/CertImages/2427130397.jpg,,,,CRYSTAL  FEATHER,NONE,MEDIUM BLACK,NONE,80.0
H380-222075,Subject to Prior Sale,HEART,0.8,D,VS2,,VG,VG,,NON,5.98 - 6.26 X 3.70,GIA,6421150515,4700.0,16.5,3924.5,,,,59.2,59.0,STK,VTK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/H380-222075/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H380-222075,https://thnk18.azureedge.net/img/CertImages/6421150515.jpg,,,,Crystal,NONE,PIN POINT BLACK,NONE,100.0
H386-222080,Subject to Prior Sale,OVAL,1.0,E,SI1,,VG,VG,Blue,STG,8.92 - 5.61 X 2.97,GIA,6421142027,6200.0,36.0,3968.0,,,,52.9,59.0,THN,THK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/H386-222080/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H386-222080,https://thnk18.azureedge.net/img/CertImages/6421142027.jpg,,,,Twinning Wisp  Crystal  Feather,NONE,PIN POINT BLACK,NONE,80.0
J412-222082,Subject to Prior Sale,ROUND,0.5,J,SI1,EX,EX,VG,,NON,5.17 - 5.15 X 3.08,GIA,1423176431,2300.0,19.0,1863.0,,,,59.6,59.0,THN,STK,3.5,Faceted,NON,,13.5,33.0,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J412-222082/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J412-222082,https://thnk18.azureedge.net/img/CertImages/1423176431.jpg,,,,Feather,NONE,NONE,NONE,80.0
J422-222084,Subject to Prior Sale,ROUND,0.5,I,VS2,EX,EX,VG,,FNT,5.08 - 5.05 X 3.17,GIA,7422130089,3100.0,19.0,2511.0,,,,62.5,57.0,MED,STK,4.0,Faceted,NON,,14.5,34.5,44.0,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J422-222084/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J422-222084,https://thnk18.azureedge.net/img/CertImages/7422130089.jpg,,,,Feather  Cavity,NONE,NONE,NONE,100.0
J418-222085,Subject to Prior Sale,ROUND,0.9,J,SI1,EX,EX,VG,,FNT,6.26 - 6.22 X 3.75,GIA,2428055796,4200.0,10.0,3780.0,,,,60.1,60.0,MED,STK,4.0,Faceted,NON,,12.5,32.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J418-222085/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J418-222085,https://thnk18.azureedge.net/img/CertImages/2428055796.jpg,,,,Twinning Wisp  Feather,NONE,NONE,NONE,80.0
J102-222086,Subject to Prior Sale,PEAR,1.0,I,SI2,,VG,VG,,NON,8.07 - 5.43 X 3.61,GIA,2424073507,4100.0,31.0,2829.0,,,,66.5,60.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J102-222086/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J102-222086,https://thnk18.azureedge.net/img/CertImages/2424073507.jpg,,,,TWINNING WISP  FEATHER  INDENTED NATURAL  NATURAL,NONE,MINOR BLACK,NONE,80.0
J403-222089,Subject to Prior Sale,OVAL,0.8,I,VS2,,EX,EX,,NON,7.36 - 4.75 X 3.41,IGI,512244730,3100.0,31.0,2139.0,,,,71.8,60.5,SLIGHTLY THICK,THICK (FACETED,6.0,,NON,,17.0,40.4,48.0,39.9,MUM,https://thnk18.azureedge.net/img/images/imaged/J403-222089/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J403-222089,https://thnk18.azureedge.net/img/CertImages/512244730.jpg,,,,,NONE,PIN POINT BLACK,NONE,100.0
J414-222092,Subject to Prior Sale,ROUND,0.3,G,SI1,EX,EX,EX,,NON,4.39 - 4.36 X 2.59,GIA,1428121273,1900.0,20.0,1520.0,,,,59.2,61.0,MED,STK,3.0,Faceted,NON,,12.5,33.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J414-222092/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J414-222092,https://thnk18.azureedge.net/img/CertImages/1428121273.jpg,,,,Feather,NONE,NONE,NONE,100.0
J102-222093,Subject to Prior Sale,PEAR,1.5,H,SI2,,EX,VG,,NON,9.27 - 6.10 X 3.94,GIA,1427136603,7400.0,23.75,5642.5,,,,64.6,64.0,MED,ETK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J102-222093/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J102-222093,https://thnk18.azureedge.net/img/CertImages/1427136603.jpg,,,,TWINNING WISP  FEATHER  CLOUD  CRYSTAL  INDENTED NATURAL  NEEDLE  NATURAL,NONE,MINOR BLACK,NONE,80.0
J401-222096,Subject to Prior Sale,ROUND,0.56,H,SI2,EX,EX,EX,,NON,5.37 - 5.33 X 3.26,GIA,1423176465,2600.0,17.0,2158.0,,,,60.9,56.0,THN,MED,3.0,Faceted,NON,,15.0,34.0,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J401-222096/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J401-222096,https://thnk18.azureedge.net/img/CertImages/1423176465.jpg,,,,Twinning Wisp  Crystal  Feather,NONE,PIN POINT BLACK,NONE,90.0
J131-222097,Subject to Prior Sale,ROUND,0.6,D,VS2,EX,EX,VG,Blue,MED,5.50 - 5.47 X 3.31,GIA,5426177192,4300.0,29.5,3031.5,,,,60.4,59.0,THN,STK,3.0,Faceted,NON,,13.0,32.5,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J131-222097/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J131-222097,https://thnk18.azureedge.net/img/CertImages/5426177192.jpg,,,,Twinning Wisp  Indented Natural,NONE,PIN POINT BLACK,NONE,95.0
J414-222107,Subject to Prior Sale,ROUND,0.5,F,SI1,EX,EX,VG,,NON,5.09 - 5.04 X 3.13,GIA,6422177581,3400.0,27.0,2482.0,,,,61.9,58.0,MED,STK,4.0,FACETED,NON,,15.0,36.0,43.0,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J414-222107/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J414-222107,https://thnk18.azureedge.net/img/CertImages/6422177581.jpg,,,,CLOUD  CRYSTAL  CAVITY  FEATHER,NONE,MEDIUM BLACK,NONE,90.0
H589-222111,Subject to Prior Sale,ROUND,0.5,G,SI1,EX,EX,VG,,NON,5.07 - 5.02 X 3.19,GIA,6425126539,3300.0,19.75,2648.25,,,,63.2,57.0,THN,STK,3.5,FACETED,NON,,15.5,36.0,44.0,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/H589-222111/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H589-222111,https://thnk18.azureedge.net/img/CertImages/6425126539.jpg,,,,FEATHER,NONE,NONE,NONE,100.0
J131-222113,Subject to Prior Sale,PEAR,2.01,F,VS1,,EX,EX,BLUE,MED,11.11 - 7.10 X 4.03,GIA,5426138582,17000.0,27.0,12410.0,,,,56.7,64.0,THN,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J131-222113/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J131-222113,https://thnk18.azureedge.net/img/CertImages/5426138582.jpg,,,,TWINNING WISP  FEATHER  INDENTED NATURAL  NATURAL,INSPECTION ADVISABLE,PIN POINT BLACK,NONE,100.0
J412-222114,Subject to Prior Sale,ROUND,0.55,G,VVS2,EX,EX,EX,,NON,5.28 - 5.24 X 3.24,GIA,7428125618,4200.0,17.0,3486.0,,,,61.5,61.0,MED,STK,4.0,Faceted,NON,,13.5,34.5,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J412-222114/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J412-222114,https://thnk18.azureedge.net/img/CertImages/7428125618.jpg,,,,Needle  Cloud  Pinpoint  Feather,NONE,PIN POINT BLACK,NONE,100.0
J401-222117,Subject to Prior Sale,PEAR,1.5,H,SI2,,EX,VG,,NON,9.73 - 6.34 X 3.68,GIA,7421165031,7400.0,18.5,6031.0,,,,58.1,62.0,STK,ETK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J401-222117/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J401-222117,https://thnk18.azureedge.net/img/CertImages/7421165031.jpg,,,,Twinning Wisp  Feather  Indented Natural  Extra Facet,NONE,MINOR BLACK,NONE,80.0
J408-222118,Subject to Prior Sale,ROUND,0.3,F,VS2,EX,EX,VG,,NON,4.31 - 4.27 X 2.65,GIA,2424118760,2200.0,30.5,1529.0,,,,61.7,59.0,THN,STK,3.5,Faceted,MINOR,,14.5,35.5,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J408-222118/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J408-222118,https://thnk18.azureedge.net/img/CertImages/2424118760.jpg,,,,Crystal  Feather,NONE,MINOR BLACK,NONE,100.0
H611-222120,Subject to Prior Sale,ROUND,0.8,K,SI2,EX,EX,EX,,NON,5.96 - 5.93 X 3.73,GIA,1425054815,2200.0,6.0,2068.0,,,,62.8,57.0,MED,STK,4.0,FACETED,NON,,14.5,34.5,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/H611-222120/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H611-222120,https://thnk18.azureedge.net/img/CertImages/1425054815.jpg,,,,FEATHER  CRYSTAL,NONE,MINOR BLACK,NONE,85.0
J128-222122,Subject to Prior Sale,ROUND,0.3,E,SI1,EX,VG,VG,,NON,4.32 - 4.29 X 2.65,GIA,2426121409,2100.0,27.5,1522.5,,,,61.6,58.0,MED,STK,3.5,Faceted,NON,,14.5,34.5,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J128-222122/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J128-222122,https://thnk18.azureedge.net/img/CertImages/2426121409.jpg,,,,Crystal  Feather,NONE,MEDIUM BLACK,NONE,80.0
J403-222128,Subject to Prior Sale,ROUND,0.5,I,VS1,EX,EX,EX,,NON,5.13 - 5.07 X 3.14,IGI,510178641,3300.0,30.5,2293.5,,,,61.6,59.0,MEDIUM,SLIGHTLY THICK (FACETE,3.0,,NON,,15.0,36.4,42.5,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J403-222128/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J403-222128,https://thnk18.azureedge.net/img/CertImages/510178641.jpg,,,,,NONE,PIN POINT BLACK,NONE,100.0
J421-222130,Subject to Prior Sale,ROUND,0.45,D,SI2,EX,EX,VG,,NON,4.89 - 4.83 X 3.04,GIA,6421121449,2200.0,21.0,1738.0,,,,62.7,56.0,THN,STK,4.0,Faceted,NON,,16.0,35.5,43.0,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J421-222130/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J421-222130,https://thnk18.azureedge.net/img/CertImages/6421121449.jpg,,,,Twinning Wisp  Feather,NONE,MINOR BLACK,NONE,80.0
J403-222131,Subject to Prior Sale,OVAL,0.6,E,SI1,,EX,VG,,FNT,6.57 - 4.80 X 2.82,GIA,6421191948,2500.0,14.5,2137.5,,,,58.8,62.0,THK,VTK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J403-222131/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J403-222131,https://thnk18.azureedge.net/img/CertImages/6421191948.jpg,,,,Feather,NONE,NONE,NONE,90.0
J421-222132,Subject to Prior Sale,ROUND,0.3,J,VS1,EX,EX,EX,,NON,4.31 - 4.29 X 2.63,GIA,1428121426,1700.0,17.0,1411.0,,,,61.1,58.0,MED,STK,4.5,Faceted,NON,,14.5,34.0,42.5,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J421-222132/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J421-222132,https://thnk18.azureedge.net/img/CertImages/1428121426.jpg,,,,Crystal  Pinpoint,NONE,PIN POINT BLACK,NONE,100.0
J401-222133,Subject to Prior Sale,PEAR,1.01,H,VS2,,VG,VG,,NON,9.12 - 5.66 X 2.98,IGI,510178934,5700.0,36.0,3648.0,,,,52.7,59.0,MEDIUM,VERY THICK (FACETED),7.0,,NON,,14.5,34.6,30.5,30.1,MUM,https://thnk18.azureedge.net/img/images/imaged/J401-222133/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J401-222133,https://thnk18.azureedge.net/img/CertImages/510178934.jpg,,,,,NONE,MINOR BLACK,NONE,95.0
H607-222136,Subject to Prior Sale,RADIANT MODIFIED,0.8,D,SI1,,VG,VG,,NON,6.45 - 4.30 X 2.99,GIA,2427073565,4200.0,18.0,3444.0,,,,69.4,69.0,ETK,,0.0,,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/H607-222136/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H607-222136,https://thnk18.azureedge.net/img/CertImages/2427073565.jpg,,,,Crystal  Feather,NONE,MINOR BLACK,NONE,90.0
J401-222149,Subject to Prior Sale,OVAL,1.2,E,VS1,,EX,VG,,NON,8.92 - 5.66 X 3.56,GIA,6421136613,8000.0,3.5,7720.0,,,,63.0,55.0,STK,ETK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J401-222149/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J401-222149,https://thnk18.azureedge.net/img/CertImages/6421136613.jpg,,,,Feather  Pinpoint,NONE,PIN POINT BLACK,NONE,100.0
H611-222161,Subject to Prior Sale,ROUND,0.7,G,VS2,EX,EX,EX,,NON,5.69 - 5.66 X 3.55,GIA,7426126837,5000.0,16.5,4175.0,,,,62.5,56.0,MED,STK,3.5,Faceted,NON,,15.5,35.5,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/H611-222161/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H611-222161,https://thnk18.azureedge.net/img/CertImages/7426126837.jpg,,,,Crystal  Feather  Cloud,NONE,MINOR BLACK,NONE,100.0
J421-222163,Subject to Prior Sale,ROUND,0.5,H,VVS2,EX,EX,EX,,NON,5.08 - 5.05 X 3.18,IGI,512244807,4000.0,31.0,2760.0,,,,62.7,56.5,MEDIUM,SLIGHTLY THICK (FACETE,3.0,,NON,,15.5,35.8,44.0,41.3,MUM,https://thnk18.azureedge.net/img/images/imaged/J421-222163/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J421-222163,https://thnk18.azureedge.net/img/CertImages/512244807.jpg,,,,,NONE,NONE,NONE,100.0
J421-222164,Subject to Prior Sale,ROUND,0.4,I,VS1,VG,EX,VG,,NON,4.67 - 4.62 X 2.97,GIA,2427121462,2300.0,23.5,1759.5,,,,64.0,55.0,MED,THK,4.5,Faceted,NON,,16.5,36.0,43.5,41.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J421-222164/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J421-222164,https://thnk18.azureedge.net/img/CertImages/2427121462.jpg,,,,Crystal  Cloud  Pinpoint,NONE,MINOR BLACK,NONE,100.0
H380-222165,Subject to Prior Sale,MARQUISE,1.01,J,IF,,VG,VG,,NON,9.93 - 5.21 X 3.36,GIA,7423164564,4800.0,28.0,3456.0,,,,64.4,62.0,THN,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/H380-222165/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H380-222165,https://thnk18.azureedge.net/img/CertImages/7423164564.jpg,,,,,LIGHT BROWN,NONE,NONE,100.0
J418-222166,Subject to Prior Sale,ROUND,0.63,G,VVS2,EX,EX,EX,,NON,5.51 - 5.47 X 3.40,IGI,510178638,4200.0,24.0,3192.0,,,,61.8,58.0,MEDIUM (FACETED) ,,3.0,,NON,,14.5,34.6,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J418-222166/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J418-222166,https://thnk18.azureedge.net/img/CertImages/510178638.jpg,,,,,NONE,NONE,NONE,100.0
J403-222169,Subject to Prior Sale,ROUND,0.3,D,VS2,EX,EX,VG,,NON,4.31 - 4.28 X 2.67,GIA,1425121547,2400.0,30.5,1668.0,,,,62.2,58.0,THN,STK,3.5,Faceted,NON,,14.5,34.5,44.5,41.6,MUM,https://thnk18.azureedge.net/img/images/imaged/J403-222169/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J403-222169,https://thnk18.azureedge.net/img/CertImages/1425121547.jpg,,,,Feather,NONE,NONE,NONE,100.0
J401-222170,Subject to Prior Sale,PEAR,0.7,F,SI1,,EX,VG,,NON,8.07 - 5.00 X 2.80,GIA,7421177262,3800.0,24.0,2888.0,,,,56.1,57.0,THN,VTK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J401-222170/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J401-222170,https://thnk18.azureedge.net/img/CertImages/7421177262.jpg,,,,Twinning Wisp,NONE,PIN POINT BLACK,NONE,90.0
J418-222172,Subject to Prior Sale,ROUND,0.31,D,SI1,EX,EX,EX,,NON,4.36 - 4.34 X 2.69,GIA,7421121605,2200.0,22.0,1716.0,,,,61.7,56.0,MED,STK,3.5,Faceted,NON,,14.5,34.0,43.5,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J418-222172/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J418-222172,https://thnk18.azureedge.net/img/CertImages/7421121605.jpg,,,,Crystal  Feather,NONE,NONE,NONE,100.0
J403-222174,Subject to Prior Sale,OVAL,0.8,D,VVS1,,EX,VG,,NON,7.66 - 4.83 X 3.16,GIA,2424187700,5600.0,18.0,4592.0,,,,65.6,62.0,STK,ETK,0.0,Faceted,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J403-222174/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J403-222174,https://thnk18.azureedge.net/img/CertImages/2424187700.jpg,,,,Feather,NONE,NONE,NONE,100.0
J116-222176,Subject to Prior Sale,PEAR,2.01,J,SI1,,EX,EX,,FNT,11.95 - 6.97 X 3.70,GIA,7426178420,7700.0,13.5,6660.5,,,,53.1,65.0,THN,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J116-222176/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J116-222176,https://thnk18.azureedge.net/img/CertImages/7426178420.jpg,,,,CRYSTAL  FEATHER  CLOUD  NEEDLE  INDENTED NATURAL,NONE,PIN POINT BLACK,NONE,90.0
H605-222180,Subject to Prior Sale,ROUND,1.3,I,VS1,EX,EX,EX,,NON,6.95 - 6.90 X 4.38,GIA,6422057343,7400.0,3.0,7178.0,,,,63.3,56.0,MED,STK,3.5,Faceted,NON,,16.5,36.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/H605-222180/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H605-222180,https://thnk18.azureedge.net/img/CertImages/6422057343.jpg,,,,Crystal  Needle,NONE,PIN POINT BLACK,NONE,100.0
J116-222182,Subject to Prior Sale,PEAR,1.51,L,SI1,,VG,VG,,VSL,10.09 - 6.43 X 3.56,IGI,510178945,3800.0,36.0,2432.0,,,,55.4,64.0,SLIGHTLY THICK,THICK (FACETED,4.0,,NON,,15.0,40.0,36.0,33.9,MUM,https://thnk18.azureedge.net/img/images/imaged/J116-222182/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J116-222182,https://thnk18.azureedge.net/img/CertImages/510178945.jpg,,,,,NONE,NONE,NONE,80.0
J108-222185,Subject to Prior Sale,EMERALD,0.58,G,VVS1,,VG,VG,,NON,6.48 - 3.55 X 2.42,GIA,6422183376,3200.0,20.0,2560.0,,,,68.0,62.0,MED,THK,0.0,,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J108-222185/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J108-222185,https://thnk18.azureedge.net/img/CertImages/6422183376.jpg,,,,Feather,NONE,NONE,NONE,100.0
J117-222188,Subject to Prior Sale,PEAR,1.2,K,SI2,,VG,VG,,SL,9.01 - 5.90 X 3.37,IGI,510178942,2800.0,42.0,1624.0,,,,57.1,57.5,SLIGHTLY THICK,VERY THICK (FA,0.0,,NON,,17.5,40.1,32.5,33.5,MUM,https://thnk18.azureedge.net/img/images/imaged/J117-222188/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J117-222188,https://thnk18.azureedge.net/img/CertImages/510178942.jpg,,,,,NONE,MEDIUM BLACK,NONE,80.0
J414-222189,Subject to Prior Sale,ROUND,0.34,E,VS2,EX,EX,EX,,NON,4.48 - 4.46 X 2.76,GIA,1428121614,2300.0,27.0,1679.0,,,,61.7,59.0,MED,STK,4.0,Faceted,NON,,14.5,35.5,43.0,40.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J414-222189/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J414-222189,https://thnk18.azureedge.net/img/CertImages/1428121614.jpg,,,,Crystal,NONE,MEDIUM BLACK,NONE,95.0
J421-222191,Subject to Prior Sale,ROUND,0.4,J,VVS2,VG,VG,VG,,NON,4.65 - 4.61 X 2.99,GIA,6422122482,2100.0,21.0,1659.0,,,,64.7,56.0,STK,THK,4.5,Faceted,NON,,16.0,36.0,44.0,41.4,MUM,https://thnk18.azureedge.net/img/images/imaged/J421-222191/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J421-222191,https://thnk18.azureedge.net/img/CertImages/6422122482.jpg,,,,Feather,NONE,NONE,NONE,100.0
H611-222193,Subject to Prior Sale,ROUND,0.55,F,VVS2,EX,EX,EX,,NON,5.22 - 5.19 X 3.27,GIA,2428125733,4500.0,18.5,3667.5,,,,62.7,56.0,THN,STK,3.5,Faceted,NON,,16.5,36.5,43.0,40.6,MUM,https://thnk18.azureedge.net/img/images/imaged/H611-222193/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=H611-222193,https://thnk18.azureedge.net/img/CertImages/2428125733.jpg,,,,Pinpoint,NONE,NONE,NONE,100.0
J130-222194,Subject to Prior Sale,ROUND,2.0,M,SI2,EX,EX,VG,,NON,8.02 - 7.91 X 5.06,GIA,1427138367,5100.0,12.0,4488.0,,,,63.4,57.0,MED,STK,3.5,FACETED,NON,,16.0,36.5,44.0,41.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J130-222194/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J130-222194,https://thnk18.azureedge.net/img/CertImages/1427138367.jpg,,,,FEATHER  CRYSTAL  NEEDLE  NATURAL,INSPECTION ADVISABLE,PIN POINT BLACK,NONE,80.0
J117-222196,Subject to Prior Sale,OVAL,1.71,I,VVS1,,EX,EX,,FNT,9.52 - 6.58 X 4.21,GIA,5423164666,8500.0,1.0,8415.0,,,,64.0,61.0,STK,VTK,0.0,FACETED,NON,,0.0,0.0,0.0,0.0,MUM,https://thnk18.azureedge.net/img/images/imaged/J117-222196/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J117-222196,https://thnk18.azureedge.net/img/CertImages/5423164666.jpg,,,,FEATHER,NONE,NONE,NONE,100.0
J132-222197,Subject to Prior Sale,ROUND,1.53,K,VVS1,EX,EX,EX,,FNT,7.45 - 7.42 X 4.54,GIA,2426143076,7700.0,15.0,6545.0,,,,61.1,60.0,MED,STK,4.0,Faceted,NON,,13.0,33.0,44.5,41.8,MUM,https://thnk18.azureedge.net/img/images/imaged/J132-222197/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J132-222197,https://thnk18.azureedge.net/img/CertImages/2426143076.jpg,,,,Pinpoint  Feather,NONE,NONE,NONE,100.0
J400-222199,Subject to Prior Sale,ROUND,1.01,J,SI2,VG,EX,VG,,FNT,6.26 - 6.22 X 4.04,GIA,1425136503,4800.0,38.0,2976.0,,,,64.8,56.0,MED,THK,5.0,Faceted,NON,,17.5,38.5,42.0,40.2,MUM,https://thnk18.azureedge.net/img/images/imaged/J400-222199/still.jpg,https://thnk18.azureedge.net/img/images/Vision360.html?d=J400-222199,https://thnk18.azureedge.net/img/CertImages/1425136503.jpg,,,,Crystal  Needle  Indented Natural  Natural,BROWN,MEDIUM BLACK,NONE,85.0
