Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
K35566,RBC,0.31,G,IF,EX,EX,EX,No,,4.30 - 4.31 * 2.72,Gia,2417350928,,2600.00,1534.00,-41.00,475.54,,,,63.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2417350928,Natural  Minor Details of Polish,NO,N,YES,,,,
K35573,RBC,0.34,K,VS1,EX,EX,EX,No,,4.45 - 4.46 * 2.77,Gia,1418351882,,1300.00,650.00,-50.00,221.00,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 1418351882,Crystal  Cloud,NO,FB,YES,,,,
K35589,RBC,0.33,G,VS2,EX,EX,EX,FNT,,4.39 - 4.40 * 2.77,Gia,2417350824,,1900.00,1121.00,-41.00,369.93,,,,63.10,56.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,43.00,41.00,GIA 2417350824,Crystal,NO,N,YES,,,,
K35594,RBC,0.30,K,VVS2,G,EX,VG,No,,4.11 - 4.17 * 2.74,Gia,5413353756,,1400.00,728.00,-48.00,218.40,,,,66.10,59.00,STK to VTK,STK to VTK,6.00,F,,NON,15.50,37.50,44.50,41.80,GIA 5413353756,Needle  Pinpoint  Indented Natural,NO,N,YES,,,,
K35611,RBC,0.32,H,VVS1,EX,EX,EX,No,,4.43 - 4.47 * 2.65,Gia,1415353524,,2200.00,1342.00,-39.00,429.44,,,,59.60,62.00,MED to STK,MED to STK,3.50,F,,NON,12.50,33.00,43.50,41.00,GIA 1415353524,Feather,NO,N,YES,,,,
K35613,RBC,0.31,F,VVS1,EX,EX,EX,FNT,,4.30 - 4.34 * 2.71,Gia,1419354705,,2700.00,1458.00,-46.00,451.98,,,,62.70,56.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 1419354705,Pinpoint,NO,N,YES,,,,
K35615,RBC,0.30,J,IF,EX,EX,EX,No,,4.26 - 4.30 * 2.63,Gia,2417353511,,1800.00,1062.00,-41.00,318.60,,,,61.40,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.50,43.00,40.80,GIA 2417353511,Minor Details of Polish,NO,N,YES,,,,
K35632,RBC,0.32,I,VS2,EX,EX,EX,STG,,4.36 - 4.38 * 2.73,Gia,1413354010,,1600.00,816.00,-49.00,261.12,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1413354010,Cloud  Crystal,NO,N,YES,,,,
K35643,RBC,0.30,I,SI2,VG,EX,G,No,,4.16 - 4.21 * 2.68,Gia,2416355363,,1200.00,684.00,-43.00,205.20,,,,64.00,55.00,STK to THK,STK to THK,5.00,F,,NON,17.00,37.00,41.50,39.80,GIA 2416355363,Feather,NO,N,YES,,,,
K35645,RBC,0.34,H,VS2,EX,EX,VG,No,,4.42 - 4.45 * 2.78,Gia,1415355058,,1800.00,1116.00,-38.00,379.44,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.00,GIA 1415355058,Crystal  Cloud,NO,N,YES,,,,
K35668,RBC,0.30,D,VS1,EX,EX,EX,FNT,,4.24 - 4.27 * 2.67,Gia,6412355364,,2500.00,1375.00,-45.00,412.50,,,,62.70,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 6412355364,Needle,NO,N,YES,,,,
K35672,RBC,0.33,F,VVS2,EX,VG,EX,No,,4.47 - 4.49 * 2.72,Gia,6412355117,,2400.00,1320.00,-45.00,435.60,,,,60.60,58.00,MED to STK,MED to STK,3.50,F,,NON,14.50,34.00,43.00,40.80,GIA 6412355117,Pinpoint,NO,N,YES,,,,
K35690,RBC,0.32,G,VS1,EX,EX,EX,STG,,4.35 - 4.36 * 2.72,Gia,6415353822,,2100.00,1092.00,-48.00,349.44,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 6415353822,Crystal  Cloud,NO,N,YES,,,,
K35717,RBC,0.32,H,VVS1,EX,EX,EX,FNT,,4.38 - 4.41 * 2.71,Gia,7411353824,,2200.00,1254.00,-43.00,401.28,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 7411353824,Feather,NO,N,YES,,,,
K35718,RBC,0.35,G,VVS1,EX,EX,EX,FNT,,4.48 - 4.51 * 2.81,Gia,6415353781,,2400.00,1560.00,-35.00,546.00,,,,62.60,57.00,STK,STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 6415353781,Pinpoint,NO,N,YES,,,,
K35731,RBC,0.32,I,VVS1,EX,EX,EX,MED,,4.35 - 4.39 * 2.76,Gia,6412422254,,2000.00,1040.00,-48.00,332.80,,,,63.00,57.00,STK,STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 6412422254,Pinpoint  Feather,NO,N,YES,,,,
K35735,RBC,0.30,E,SI2,EX,EX,EX,FNT,,4.29 - 4.31 * 2.63,Gia,2414424371,,1600.00,928.00,-42.00,278.40,,,,61.20,59.00,STK,STK,4.00,F,,NON,14.50,34.50,43.00,40.80,GIA 2414424371,Crystal  Feather,NO,N,YES,,,,
K35748,RBC,0.30,F,VS2,EX,EX,EX,FNT,,4.31 - 4.32 * 2.64,Gia,2418425169,,2000.00,1120.00,-44.00,336.00,,,,61.10,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,43.00,41.00,GIA 2418425169,Crystal  Feather,NO,N,YES,,,,
K35769,RBC,0.36,H,SI2,EX,EX,EX,MED,,4.52 - 4.54 * 2.84,Gia,1415422019,,1300.00,728.00,-44.00,262.08,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1415422019,Twinning Wisp  Feather,NO,,YES,,,,
K35785,RBC,0.32,H,VVS2,EX,EX,EX,MED,,4.36 - 4.37 * 2.72,Gia,2417422205,,2100.00,1134.00,-46.00,362.88,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2417422205,Cloud  Pinpoint  Feather,NO,N,YES,,,,
K35786,RBC,0.31,D,VS2,EX,EX,EX,No,,4.31 - 4.34 * 2.66,Gia,6412422200,,2200.00,1430.00,-35.00,443.30,,,,61.40,60.00,STK,STK,4.00,F,,NON,14.50,35.50,43.00,40.80,GIA 6412422200,Cloud,NO,N,YES,,,,
K35790,RBC,0.31,D,VS2,EX,EX,EX,FNT,,4.30 - 4.32 * 2.71,Gia,7411422134,,2200.00,1210.00,-45.00,375.10,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 7411422134,Crystal  Knot  Feather,NO,N,YES,,,,
K35815,RBC,0.30,F,VVS2,EX,EX,VG,No,,4.23 - 4.28 * 2.69,Gia,2416426880,,2400.00,1344.00,-44.00,403.20,,,,63.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2416426880,Needle  Pinpoint,NO,N,YES,,,,
K35838,RBC,0.30,E,VVS1,EX,EX,VG,No,,4.26 - 4.29 * 2.67,Gia,2416867531,,2900.00,1595.00,-45.00,478.50,,,,62.50,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2416867531,Cavity  Feather  Natural,NO,N ,YES,,,,
K35842,RBC,0.32,F,VVS2,EX,EX,EX,FNT,,4.37 - 4.39 * 2.70,Gia,6411867136,,2400.00,1320.00,-45.00,422.40,,,,61.70,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,44.00,41.20,GIA 6411867136,Pinpoint,NO,N ,YES,,,,
K35857,RBC,0.31,H,SI2,EX,EX,EX,MED,,4.30 - 4.32 * 2.68,Gia,2427011805,,1300.00,793.00,-39.00,245.83,,,,62.30,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 2427011805,Crystal  Feather,NO,N,YES,,,,
K35860,RBC,0.31,G,VVS1,EX,EX,EX,FNT,,4.33 - 4.36 * 2.68,Gia,1415868195,,2400.00,1296.00,-46.00,401.76,,,,61.70,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,44.00,41.40,GIA 1415868195,Pinpoint,NO,N ,YES,,,,
K35882,RBC,0.37,I,VS1,EX,EX,EX,MED,,4.59 - 4.62 * 2.88,Gia,6421012503,,1800.00,1080.00,-40.00,399.60,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,44.00,41.60,GIA 6421012503,Crystal  Cloud  Needle  Pinpoint,NO,N,YES,,,,
K35894,RBC,0.30,K,VS1,EX,EX,EX,FNT,,4.25 - 4.27 * 2.68,Gia,1423012284,,1300.00,793.00,-39.00,237.90,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1423012284,Crystal  Cloud  Feather  Needle,NO,N,YES,,,,
K35916,RBC,0.30,K,VVS1,EX,EX,EX,FNT,,4.36 - 4.37 * 2.64,Gia,6415868183,,1500.00,855.00,-43.00,256.50,,,,60.40,60.00,MED to STK,MED to STK,3.50,F,,NON,13.00,33.00,44.00,41.40,GIA 6415868183,Chip,NO,N ,YES,,,,
K35920,RBC,0.30,D,VVS1,EX,EX,EX,FNT,,4.28 - 4.31 * 2.67,Gia,6411867153,,3100.00,1674.00,-46.00,502.20,,,,62.10,58.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,44.00,41.40,GIA 6411867153,Feather,NO,N ,YES,,,,
K35931,RBC,0.30,J,VVS2,EX,EX,VG,No,,4.26 - 4.29 * 2.64,Gia,2424012402,,1600.00,912.00,-43.00,273.60,,,,61.80,59.00,STK,STK,4.00,F,,NON,14.00,35.00,43.50,41.00,GIA 2424012402,Cloud  Indented Natural,NO,N,YES,,,,
K35939,RBC,0.31,D,VVS2,EX,EX,EX,FNT,,4.30 - 4.32 * 2.72,Gia,7418867451,,2800.00,1484.00,-47.00,460.04,,,,63.10,56.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.00,44.00,41.40,GIA 7418867451,Pinpoint  Feather,NO,N ,YES,,,,
K35949,RBC,0.37,G,SI2,EX,EX,EX,No,,4.61 - 4.65 * 2.79,Gia,2428410273,,1400.00,938.00,-33.00,347.06,,,,60.20,61.00,STK,STK,4.00,F,,NON,13.00,34.00,43.00,41.00,GIA 2428410273,Crystal  Cloud  Feather,NO,N,YES,,,,
K35955,RBC,0.30,H,I1,VG,EX,EX,No,,4.26 - 4.28 * 2.61,Gia,2427011852,,1100.00,814.00,-26.00,244.20,,,,61.20,57.00,THN to THK,THN to THK,5.00,F,,NON,14.50,34.00,42.00,40.00,GIA 2427011852,Feather,NO,N,YES,,,,
K35957,RBC,0.31,M,SI2,EX,EX,EX,MED,,4.37 - 4.39 * 2.66,Gia,1418866513,,700.00,420.00,-40.00,130.20,,,,60.70,61.00,STK,STK,4.00,F,,NON,13.50,34.50,43.00,41.00,GIA 1418866513,Feather,NO,N ,YES,,,,
K35959,RBC,0.31,L,SI1,EX,EX,EX,FNT,,4.35 - 4.37 * 2.67,Gia,7413867253,,900.00,558.00,-38.00,172.98,,,,61.20,58.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.50,42.50,40.60,GIA 7413867253,Feather,NO,N ,YES,,,,
K35964,RBC,0.31,E,SI1,EX,EX,EX,MED,,4.31 - 4.32 * 2.69,Gia,6412867210,,1900.00,1007.00,-47.00,312.17,,,,62.30,56.00,STK,STK,4.00,F,,NON,15.50,35.00,43.00,40.80,GIA 6412867210,Crystal  Cloud  Feather,NO,N ,YES,,,,
K35973,RBC,0.30,J,VVS1,EX,EX,VG,MED,,4.24 - 4.28 * 2.67,Gia,7418867602,,1700.00,867.00,-49.00,260.10,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7418867602,Manufacturing Remnant,NO,N ,YES,,,,
K35974,RBC,0.30,D,SI2,EX,EX,EX,FNT,,4.31 - 4.33 * 2.64,Gia,1415867591,,1700.00,1003.00,-41.00,300.90,,,,61.10,59.00,STK,STK,4.00,F,,NON,14.50,35.50,42.50,40.60,GIA 1415867591,Feather,NO,N ,YES,,,,
K35977,RBC,0.30,E,VS2,EX,EX,EX,FNT,,4.27 - 4.29 * 2.67,Gia,5416867459,,2100.00,1155.00,-45.00,346.50,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 5416867459,Feather,NO,N ,YES,,,,
K35978,RBC,0.32,D,SI2,EX,EX,EX,FNT,,4.36 - 4.38 * 2.74,Gia,6415867740,,1700.00,1003.00,-41.00,320.96,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 6415867740,Crystal  Twinning Wisp,NO,N ,YES,,,,
K35979,RBC,0.30,H,VVS2,EX,EX,EX,FNT,,4.30 - 4.31 * 2.62,Gia,2416868444,,2100.00,1197.00,-43.00,359.10,,,,60.90,62.00,MED to STK,MED to STK,4.50,F,,NON,12.50,33.00,44.00,41.60,GIA 2416868444,Feather,NO,N ,YES,,,,
K35991,RBC,0.32,H,VS1,EX,VG,EX,No,,4.36 - 4.38 * 2.74,Gia,6411867442,,2000.00,1240.00,-38.00,396.80,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.00,41.40,GIA 6411867442,Twinning Wisp  Pinpoint,NO,N,YES,,,,
K35996,RBC,0.30,K,SI1,EX,EX,VG,FNT,,4.24 - 4.28 * 2.66,Gia,7416866558,,1100.00,517.00,-53.00,155.10,,,,62.40,59.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7416866558,Feather  Crystal,NO,FB,YES,,,,
K35999,RBC,0.30,L,VVS1,EX,EX,EX,MED,,4.29 - 4.31 * 2.66,Gia,2417867193,,1300.00,702.00,-46.00,210.60,,,,61.80,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.50,41.00,GIA 2417867193,Cloud  Pinpoint,NO,N ,YES,,,,
K36000,RBC,0.30,D,SI2,EX,EX,EX,FNT,,4.27 - 4.30 * 2.66,Gia,7411867179,,1700.00,1003.00,-41.00,300.90,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.00,40.80,GIA 7411867179,Crystal  Feather,NO,N ,YES,,,,
K36015,RBC,0.30,I,VVS2,EX,EX,EX,FNT,,4.24 - 4.27 * 2.68,Gia,2418867871,,1900.00,1083.00,-43.00,324.90,,,,63.00,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2418867871,Pinpoint  Feather  Indented Natural,NO,N ,YES,,,,
K36028,RBC,0.30,J,VVS2,EX,EX,VG,MED,,4.27 - 4.29 * 2.63,Gia,6422409645,,1600.00,816.00,-49.00,244.80,,,,61.40,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,42.50,40.60,GIA 6422409645,Indented Natural  Pinpoint,NO,N,YES,,,,
K36032,RBC,0.30,D,SI1,VG,G,EX,No,,4.26 - 4.28 * 2.67,Gia,3425012061,,2000.00,1100.00,-45.00,330.00,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.00,GIA 3425012061,Twinning Wisp  Etch Channel  Feather,NO,N,YES,,,,
K36035,RBC,0.30,D,SI2,EX,EX,EX,FNT,,4.29 - 4.31 * 2.69,Gia,6415869088,,1700.00,1003.00,-41.00,300.90,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 6415869088,Cloud,NO,N ,YES,,,,
K36039,RBC,0.30,M,VS1,EX,EX,EX,MED,,4.28 - 4.32 * 2.65,Gia,6412868940,,900.00,540.00,-40.00,162.00,,,,61.50,56.00,MED to STK,MED to STK,3.50,F,,NON,15.00,34.50,43.00,40.60,GIA 6412868940,Crystal  Pinpoint,NO,N ,YES,,,,
K36043,RBC,0.30,I,VS1,EX,EX,EX,MED,,4.27 - 4.29 * 2.66,Gia,2418869333,,1800.00,972.00,-46.00,291.60,,,,62.00,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 2418869333,Feather  Cloud,NO,N ,YES,,,,
K36057,RBC,0.30,K,VS2,G,EX,EX,No,,4.11 - 4.15 * 2.75,Gia,6412868818,,1200.00,684.00,-43.00,205.20,,,,66.50,56.00,MED to VTK,MED to VTK,5.50,F,,NON,17.00,37.50,44.00,41.40,GIA 6412868818,Feather,NO,N ,YES,,,,
K36079,RBC,0.30,K,VVS2,VG,EX,EX,FNT,,4.17 - 4.19 * 2.70,Gia,7416869242,,1400.00,742.00,-47.00,222.60,,,,64.50,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.60,GIA 7416869242,Pinpoint  Natural,NO,N ,YES,,,,
K36085,RBC,0.30,D,SI1,EX,EX,EX,FNT,,4.28 - 4.30 * 2.67,Gia,6415868869,,2000.00,1160.00,-42.00,348.00,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6415868869,Crystal,NO,N ,YES,,,,
K36099,RBC,0.36,M,SI1,EX,EX,EX,MED,,4.52 - 4.55 * 2.84,Gia,2416869013,,800.00,480.00,-40.00,172.80,,,,62.60,56.00,STK,STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 2416869013,Crystal,NO,N ,YES,,,,
K36116,RBC,0.31,G,VS2,EX,EX,EX,FNT,,4.29 - 4.32 * 2.71,Gia,1419944946,,1900.00,1140.00,-40.00,353.40,,,,62.80,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1419944946,Crystal,NO,N,YES,,,,
K36118,RBC,0.30,D,VS2,VG,EX,EX,MED,,4.17 - 4.20 * 2.69,Gia,2417944994,,2200.00,1122.00,-49.00,336.60,,,,64.20,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,38.00,42.50,40.60,GIA 2417944994,Feather  Cloud,NO,N,YES,,,,
K36134,RBC,0.30,K,VVS2,VG,EX,EX,No,,4.17 - 4.19 * 2.70,Gia,7413943891,,1400.00,798.00,-43.00,239.40,,,,64.60,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,43.00,40.60,GIA 7413943891,Feather  Pinpoint  Indented Natural  Natural,NO,N,YES,,,,
K36136,RBC,0.30,I,VS1,EX,EX,EX,STG,,4.25 - 4.28 * 2.67,Gia,6411943912,,1800.00,936.00,-48.00,280.80,,,,62.50,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 6411943912,Feather  Indented Natural  Pinpoint,NO,N,YES,,,,
K36138,RBC,0.30,L,VVS2,VG,EX,VG,FNT,,4.15 - 4.19 * 2.69,Gia,1415944152,,1200.00,624.00,-48.00,187.20,,,,64.50,56.00,STK to THK,STK to THK,5.00,F,,NON,17.00,37.50,42.50,40.60,GIA 1415944152,Needle  Feather  Indented Natural  Pinpoint,NO,N,YES,,,,
K36141,RBC,0.30,I,VVS2,G,EX,VG,No,,4.10 - 4.16 * 2.73,Gia,2417944195,,1900.00,893.00,-53.00,267.90,,,,66.20,57.00,THK,THK,6.00,F,,NON,17.00,38.00,43.00,41.00,GIA 2417944195,Pinpoint  Indented Natural  Natural,NO,N,YES,,,,
K36150,RBC,0.30,D,VVS2,VG,EX,EX,MED,,4.17 - 4.19 * 2.70,Gia,6412944367,,2800.00,1344.00,-52.00,403.20,,,,64.50,56.00,MED to THK,MED to THK,5.00,F,,NON,17.50,38.50,42.00,40.20,GIA 6412944367,Pinpoint  Indented Natural,NO,N,YES,,,,
K36155,RBC,0.36,J,SI2,EX,EX,EX,STG,,4.53 - 4.56 * 2.84,Gia,6422409793,,1100.00,627.00,-43.00,225.72,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,41.00,GIA 6422409793,Twinning Wisp,NO,N,YES,,,,
K36159,RBC,0.30,J,VVS1,EX,EX,EX,MED,,4.26 - 4.27 * 2.67,Gia,5413944020,,1700.00,918.00,-46.00,275.40,,,,62.50,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5413944020,Pinpoint  Feather  Indented Natural  Surface Graining,NO,N,YES,,,,
K36170,RBC,0.30,I,VVS1,EX,EX,EX,FNT,,4.27 - 4.29 * 2.68,Gia,6412943890,,2000.00,1100.00,-45.00,330.00,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 6412943890,Pinpoint  Feather,NO,N,YES,,,,
K36172,RBC,0.33,E,SI1,EX,EX,EX,MED,,4.42 - 4.43 * 2.76,Gia,1429409814,,1900.00,988.00,-48.00,326.04,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,41.00,GIA 1429409814,Cloud  Feather  Crystal,NO,N,YES,,,,
K36173,RBC,0.31,I,SI2,EX,EX,EX,STG,,4.33 - 4.35 * 2.72,Gia,6422409834,,1200.00,648.00,-46.00,200.88,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 6422409834,Crystal  Cloud  Feather,NO,N,YES,,,,
K36194,RBC,0.30,L,VS1,EX,EX,VG,No,,4.25 - 4.30 * 2.65,Gia,2416943980,,1100.00,660.00,-40.00,198.00,,,,61.90,59.00,STK,STK,4.00,F,,NON,15.00,36.00,42.50,40.60,GIA 2416943980,Indented Natural,NO,N,YES,,,,
K36206,RBC,0.30,J,VVS1,VG,EX,EX,FNT,,4.19 - 4.21 * 2.69,Gia,2417944297,,1700.00,918.00,-46.00,275.40,,,,64.00,57.00,STK to THK,STK to THK,4.50,F,,NON,16.50,37.50,42.50,40.60,GIA 2417944297,Pinpoint  Manufacturing Remnant,NO,N,YES,,,,
K36207,RBC,0.34,H,IF,EX,EX,EX,FNT,,4.43 - 4.45 * 2.79,Gia,5413943989,,2300.00,1196.00,-48.00,406.64,,,,62.80,55.00,STK,STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 5413943989,Minor Details of Polish,NO,N,YES,,,,
K36209,RBC,0.34,D,SI2,EX,EX,EX,FNT,,4.45 - 4.47 * 2.80,Gia,7418943961,,1700.00,986.00,-42.00,335.24,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7418943961,Crystal,NO,N,YES,,,,
K36215,RBC,0.30,I,VVS2,VG,EX,EX,No,,4.18 - 4.20 * 2.70,Gia,5416943921,,1900.00,1026.00,-46.00,307.80,,,,64.40,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,43.00,40.60,GIA 5416943921,Cloud  Pinpoint  Indented Natural,NO,N,YES,,,,
K36228,RBC,0.30,H,VVS1,EX,EX,EX,No,,4.28 - 4.30 * 2.67,Gia,2417944066,,2200.00,1342.00,-39.00,402.60,,,,62.20,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 2417944066,Pinpoint  Chip,NO,N,YES,,,,
K36242,RBC,0.30,D,VS2,VG,EX,EX,MED,,4.16 - 4.19 * 2.70,Gia,6412944078,,2200.00,1122.00,-49.00,336.60,,,,64.60,56.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 6412944078,Crystal  Feather,NO,N,YES,,,,
K36246,RBC,0.30,D,VVS2,VG,EX,EX,No,,4.16 - 4.19 * 2.69,Gia,2416943951,,2800.00,1484.00,-47.00,445.20,,,,64.40,56.00,MED to THK,MED to THK,5.00,F,,NON,17.50,38.50,42.00,40.00,GIA 2416943951,Needle,NO,N,YES,,,,
K36260,RBC,0.30,H,VS2,G,EX,EX,No,,4.12 - 4.15 * 2.73,Gia,7418945109,,1800.00,1026.00,-43.00,307.80,,,,66.00,55.00,THK,THK,5.50,F,,NON,17.50,38.00,42.50,40.60,GIA 7418945109,Cloud,NO,N,YES,,,,
K36264,RBC,0.30,D,VVS2,EX,EX,EX,MED,,4.26 - 4.28 * 2.67,Gia,1415944620,,2800.00,1428.00,-49.00,428.40,,,,62.50,58.00,THN to STK,THN to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 1415944620,Pinpoint  Indented Natural  Cloud,NO,N,YES,,,,
K36284,RBC,0.34,E,VVS2,EX,EX,EX,FNT,,4.46 - 4.48 * 2.77,Gia,7421410570,,2600.00,1430.00,-45.00,486.20,,,,62.00,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,43.50,41.20,GIA 7421410570,Cloud  Pinpoint  Needle,NO,N,YES,,,,
K36296,RBC,0.33,D,VS2,EX,EX,EX,STG,,4.39 - 4.42 * 2.76,Gia,1418944157,,2200.00,1122.00,-49.00,370.26,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1418944157,Feather  Crystal,NO,N,YES,,,,
K36298,RBC,0.30,E,VS2,F,EX,VG,No,,4.11 - 4.13 * 2.75,Gia,6412944131,,2100.00,1029.00,-51.00,308.70,,,,66.80,54.00,THK to VTK,THK to VTK,6.00,F,,NON,18.00,38.00,43.00,40.80,GIA 6412944131,Cloud  Crystal,NO,N,YES,,,,
K36307,RBC,0.31,E,VS1,EX,EX,EX,No,,4.31 - 4.34 * 2.70,Gia,5413944449,,2300.00,1472.00,-36.00,456.32,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 5413944449,Knot  Pinpoint,NO,N,YES,,,,
K36315,RBC,0.31,H,VS1,EX,EX,EX,STG,,4.29 - 4.31 * 2.70,Gia,1419943862,,2000.00,1060.00,-47.00,328.60,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 1419943862,Crystal  Feather  Pinpoint,NO,N,YES,,,,
K36320,RBC,0.30,H,VVS2,G,EX,EX,No,,4.12 - 4.15 * 2.75,Gia,6415943872,,2100.00,1134.00,-46.00,340.20,,,,66.50,58.00,STK to THK,STK to THK,6.00,F,,NON,16.00,37.00,44.50,41.80,GIA 6415943872,Pinpoint,NO,N,YES,,,,
K36329,RBC,0.30,M,VS1,EX,EX,EX,MED,,4.27 - 4.30 * 2.66,Gia,5413944982,,900.00,540.00,-40.00,162.00,,,,62.20,57.00,MED to STK,MED to STK,3.50,F,,NON,15.50,36.00,43.00,40.60,GIA 5413944982,Crystal  Cloud  Pinpoint  Indented Natural,NO,N,YES,,,,
K36331,RBC,0.30,K,VVS2,EX,EX,EX,FNT,,4.26 - 4.29 * 2.69,Gia,6412945205,,1400.00,798.00,-43.00,239.40,,,,62.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6412945205,Feather  Internal Graining  Etch Channel  Surface Graining,NO,N,YES,,,,
