Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
KT3284,Oval,0.70,J,VS1,,VG,VG,FNT,,4.88 - 6.58 * 3.18,Gia,7378539170,,2500.00,1625.00,-35.00,1137.50,,,,65.20,57.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 7378539170,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3284,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3284,
KT3289,Marquise,0.54,I,VS1,,EX,VG,FNT,,4.29 - 8.07 * 2.69,Gia,7378529279,,2200.00,1342.00,-39.00,724.68,,,,62.70,58.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 7378529279,Crystal  Cloud  Needle,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3289,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3289,
KT3291,CB,0.90,J,VS1,,EX,VG,FNT,,4.96 - 5.86 * 3.50,Gia,6372529332,,3400.00,1598.00,-53.00,1438.20,,,,70.60,56.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 6372529332,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3291,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3291,
KT3297,CB,0.90,L,VS2,,EX,VG,FNT,,5.09 - 5.52 * 3.56,Gia,7376529315,,2100.00,924.00,-56.00,831.60,,,,70.00,61.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 7376529315,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3297,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3297,
KT3315,CB,0.71,J,SI1,,EX,VG,FNT,,4.67 - 5.36 * 3.31,Gia,2377539162,,2300.00,1058.00,-54.00,751.18,,,,70.90,60.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 2377539162,Feather  Crystal,NO,,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3315,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3315,
KT3331,CB,0.60,G,SI1,,EX,VG,No,,4.61 - 5.25 * 2.84,Gia,6372823544,,2100.00,1218.00,-42.00,730.80,,,,61.50,64.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 6372823544,Crystal  Cloud  Feather,N,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3331,,
KT3339,Marquise,1.00,G,SI2,,VG,VG,STG,,5.13 - 9.35 * 3.44,Gia,6372806663,,4600.00,2392.00,-48.00,2392.00,,,,67.10,57.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6372806663,Crystal  Feather  Twinning Wisp  Indented Natural  Needle  Natural  Extra Facet,N,N ,YES,Additional twinning wisps  clouds  pinpoints and surface graining are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3339,,
KT3343,Emerald,0.50,K,SI2,,EX,G,FNT,,3.77 - 5.16 * 2.56,Gia,6375824113,,1300.00,689.00,-47.00,344.50,,,,67.70,70.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 6375824113,Twinning Wisp,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3343,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3343,
KT3347,CB,0.80,I,SI1,,EX,VG,No,,5.03 - 5.04 * 3.55,Gia,2377823516,,2600.00,1378.00,-47.00,1102.40,,,,70.60,63.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 2377823516,Crystal  Cloud,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3347,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3347,
KT3355,Emerald,0.62,K,SI1,,VG,VG,MED,,4.04 - 5.65 * 2.70,Gia,6372822652,,1400.00,840.00,-40.00,520.80,,,,66.90,66.00,THK to ETK,THK to ETK,,B,,NON,,,,,GIA 6372822652,Twinning Wisp  Feather,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3355,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3355,
KT3369,CB,0.50,L,VVS2,,EX,VG,FNT,,4.32 - 4.80 * 2.75,Gia,1389168412,,1300.00,650.00,-50.00,325.00,,,,63.70,57.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 1389168412,Feather  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3369,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3369,
KT3373,Emerald,0.93,G,VS2,,EX,VG,MED,,4.54 - 6.64 * 2.97,Gia,6375823394,,4800.00,2304.00,-52.00,2142.72,,,,65.30,65.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 6375823394,Cloud  Crystal  Needle,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3373,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3373,
KT3383,Marquise,0.52,G,SI1,,EX,VG,FNT,,4.18 - 7.96 * 2.71,Gia,6371823953,,2100.00,1260.00,-40.00,655.20,,,,64.70,58.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 6371823953,Crystal  Cloud  Feather,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3383,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3383,
KT3385,CB,0.51,M,SI1,,EX,VG,MED,,4.13 - 4.86 * 2.89,Gia,7388168374,,1000.00,480.00,-52.00,244.80,,,,69.90,59.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 7388168374,Cloud  Crystal,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3385,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3385,
KT3386,CB,0.70,,SI1,,VG,VG,FNT,,4.93 - 4.99 * 3.26,Gia,6382233484,,2300.00,2300.00,0.00,1610.00,Y,I,,66.00,63.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6382233484,Crystal  Feather  Needle  Cloud  Natural,N ,N ,YES,Pinpoints are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3386,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3386,
KT3392,Emerald,0.49,J,SI2,,EX,VG,No,,3.75 - 5.37 * 2.43,Gia,1377823689,,1100.00,715.00,-35.00,350.35,,,,64.90,64.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 1377823689,Twinning Wisp,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3392,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3392,
KT3417,Oval,0.60,I,SI1,,EX,VG,No,,4.61 - 6.68 * 3.01,Gia,1373886610,,1900.00,1197.00,-37.00,718.20,,,,65.30,57.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 1373886610,Twinning Wisp  Feather,N ,N ,YES,,,,
KT3423,Pear,0.50,J,VVS1,,EX,VG,No,,4.41 - 7.11 * 2.65,Gia,7376886632,,2100.00,1344.00,-36.00,672.00,,,,60.20,61.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 7376886632,Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3423,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3423,
KT3424,CB,0.90,L,VVS1,,EX,G,No,,5.15 - 5.50 * 3.49,Gia,7383168274,,2400.00,1152.00,-52.00,1036.80,,,,67.80,57.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 7383168274,Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3424,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3424,
KT3426,CB,0.70,J,VS1,,EX,VG,No,,4.72 - 4.99 * 3.44,Gia,2384168300,,2500.00,1325.00,-47.00,927.50,,,,72.70,65.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 2384168300,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3426,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3426,
KT3427,CB,0.70,J,VS2,,EX,VG,No,,4.58 - 5.25 * 3.29,Gia,6382168477,,2400.00,1296.00,-46.00,907.20,,,,71.90,60.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 6382168477,Crystal,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3427,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3427,
KT3428,CB,1.00,J,VVS1,,EX,VG,No,,5.30 - 5.34 * 3.87,Gia,7381147499,,4300.00,2236.00,-48.00,2236.00,,,,73.10,59.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 7381147499,Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3428,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3428,
KT3429,CB,0.90,L,VVS2,,EX,VG,FNT,,4.96 - 5.49 * 3.61,Gia,5386168504,,2300.00,1150.00,-50.00,1035.00,,,,72.70,61.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 5386168504,Pinpoint  Needle,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3429,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3429,
KT3434,CB,0.50,M,VS2,,EX,VG,FNT,,4.35 - 4.56 * 2.99,Gia,2386265627,,1000.00,550.00,-45.00,275.00,,,,68.70,61.00,STK to THK,STK to THK,,F,,NON,,,,,GIA 2386265627,Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3434,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3434,
KT3437,CB,1.00,L,VVS1,,EX,VG,No,,5.11 - 5.76 * 3.77,Gia,1389147597,,3000.00,1680.00,-44.00,1680.00,,,,73.90,62.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 1389147597,Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3437,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3437,
KT3445,CB,1.02,M,VVS1,,EX,VG,No,,5.24 - 6.14 * 3.48,Gia,6381147927,,2400.00,1368.00,-43.00,1395.36,,,,66.40,60.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 6381147927,Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3445,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3445,
KT3449,CB,0.90,L,VS2,,EX,VG,No,,4.97 - 5.87 * 3.47,Gia,2386168719,,2100.00,1008.00,-52.00,907.20,,,,69.80,58.00,MED to THK,MED to THK,,F,,NON,,,,,GIA 2386168719,Feather  Crystal,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3449,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3449,
KT3451,Emerald,0.50,J,SI2,,EX,VG,FNT,,3.83 - 5.20 * 2.60,Gia,2387266944,,1600.00,848.00,-47.00,424.00,,,,67.80,63.00,STK to THK,STK to THK,,B,,NON,,,,,GIA 2387266944,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3451,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3451,
KT3453,CB,1.00,J,VS2,,EX,VG,No,,5.25 - 5.52 * 3.84,Gia,1389148052,,3700.00,1998.00,-46.00,1998.00,,,,73.10,62.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 1389148052,Feather  Needle  Natural,N ,N ,YES,Pinpoints are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3453,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3453,
KT3454,CB,0.90,K,VS2,,EX,VG,No,,5.11 - 5.15 * 3.77,Gia,6381168742,,2600.00,1352.00,-48.00,1216.80,,,,73.90,60.00,VTK,VTK,,F,,NON,,,,,GIA 6381168742,Crystal  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3454,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3454,
KT3455,CB,0.71,I,VVS2,,EX,VG,No,,4.56 - 5.34 * 3.23,Gia,6385168940,,3000.00,1650.00,-45.00,1171.50,,,,70.90,61.00,VTK,VTK,,F,,NON,,,,,GIA 6385168940,Needle,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3455,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3455,
KT3456,CB,0.90,I,VS2,,EX,VG,FNT,,5.14 - 5.62 * 3.42,Gia,1389168922,,3900.00,1794.00,-54.00,1614.60,,,,66.60,61.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 1389168922,Crystal,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3456,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3456,
KT3460,CB,1.00,K,VS1,,EX,VG,No,,5.25 - 5.62 * 3.84,Gia,7388148086,,3200.00,1696.00,-47.00,1696.00,,,,73.10,61.00,STK to ETK,STK to ETK,,F,,NON,,,,,GIA 7388148086,Crystal  Cloud  Feather  Needle,N ,N ,YES,Additional clouds are not shown. Pinpoints are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3460,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3460,
KT3467,CB,0.80,L,VVS2,,EX,G,No,,4.95 - 5.02 * 3.62,Gia,5383168670,,1900.00,1045.00,-45.00,836.00,,,,73.20,67.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 5383168670,Crystal  Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3467,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3467,
KT3468,CB,0.80,J,VVS2,,EX,VG,No,,4.94 - 5.04 * 3.53,Gia,6385168956,,2600.00,1638.00,-37.00,1310.40,,,,71.50,64.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 6385168956,Needle  Pinpoint  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3468,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3468,
KT3470,CB,0.90,K,VS2,,EX,G,No,,5.12 - 5.18 * 3.84,Gia,2386168597,,2600.00,1274.00,-51.00,1146.60,,,,74.90,59.00,VTK,VTK,,F,,NON,,,,,GIA 2386168597,Feather  Crystal,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3470,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3470,
KT3475,CB,0.70,I,SI1,,EX,VG,No,,4.87 - 4.88 * 3.46,Gia,1388168242,,2600.00,1274.00,-51.00,891.80,,,,71.10,61.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 1388168242,Crystal,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3475,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3475,
KT3476,CB,0.90,J,VS2,,EX,VG,No,,5.15 - 5.19 * 3.78,Gia,2386168215,,3200.00,1568.00,-51.00,1411.20,,,,73.40,63.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 2386168215,Cloud  Feather  Crystal,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3476,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3476,
KT3477,CB,0.80,K,SI1,,EX,VG,No,,4.85 - 5.28 * 3.51,Gia,2388168568,,1800.00,1062.00,-41.00,849.60,,,,72.40,58.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 2388168568,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3477,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3477,
KT3482,CB,1.00,M,SI1,,VG,G,No,,5.20 - 5.54 * 3.94,Gia,2387147728,,2000.00,960.00,-52.00,960.00,,,,75.70,69.00,ETK,ETK,,F,,NON,,,,,GIA 2387147728,Feather  Pinpoint  Natural,N ,N ,YES,,,,
KT3485,CB,1.00,K,VS2,,EX,VG,No,,5.24 - 5.67 * 3.82,Gia,6382147682,,3100.00,1612.00,-48.00,1612.00,,,,72.90,60.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 6382147682,Crystal  Etch Channel  Feather  Needle  Natural,N ,N ,YES,Cloud  pinpoints and surface graining are not shown.,,,
KT3488,CB,0.80,M,IF,,EX,VG,FNT,,4.84 - 5.29 * 3.54,Gia,2386168321,,1900.00,1026.00,-46.00,820.80,,,,73.10,61.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 2386168321,Minor Details of Polish,N ,N ,YES,,,,
KT3490,CB,1.00,L,SI2,,EX,VG,No,,5.01 - 5.30 * 4.12,Gia,2388147449,,2300.00,1150.00,-50.00,1150.00,,,,82.30,62.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2388147449,Feather  Crystal  Cloud  Needle  Indented Natural  Natural,N ,N ,YES,Additional clouds are not shown. Pinpoints are not shown.,,,
KT3493,CB,1.00,J,VS2,,EX,VG,No,,5.17 - 5.38 * 3.96,Gia,6382147699,,3700.00,1998.00,-46.00,1998.00,,,,76.60,62.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 6382147699,Feather  Indented Natural,N ,N ,YES,Clouds are not shown.,,,
KT3498,CB,0.90,I,VS2,,EX,VG,No,,4.88 - 5.45 * 3.71,Gia,6385265855,,3900.00,1911.00,-51.00,1719.90,,,,76.00,56.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6385265855,Crystal  Cloud  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3498,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3498,
KT3499,CB,0.91,J,VS2,,EX,VG,No,,4.81 - 5.77 * 3.72,Gia,2384266604,,3200.00,1568.00,-51.00,1426.88,,,,77.30,60.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 2384266604,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3499,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3499,
KT3501,CB,0.90,I,SI1,,EX,VG,No,,5.14 - 5.18 * 3.64,Gia,7388266072,,3600.00,1692.00,-53.00,1522.80,,,,70.90,60.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 7388266072,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3501,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3501,
KT3504,CB,1.00,I,SI1,,EX,VG,No,,5.32 - 5.48 * 3.96,Gia,1385250592,,4300.00,1892.00,-56.00,1892.00,,,,74.50,57.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 1385250592,Crystal  Cloud  Feather  Needle  Natural,N ,N ,YES,Additional clouds are not shown. Pinpoints are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3504,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3504,
KT3513,CB,0.90,E,VVS1,,EX,VG,No,,4.69 - 5.84 * 3.57,Gia,6381265821,,6600.00,3300.00,-50.00,2970.00,,,,76.10,60.00,VTK,VTK,,F,,NON,,,,,GIA 6381265821,Pinpoint  Cloud  Needle  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3513,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3513,
KT3514,CB,0.80,K,SI1,,EX,VG,FNT,,4.69 - 5.54 * 3.33,Gia,6385265719,,1800.00,1026.00,-43.00,820.80,,,,71.10,60.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6385265719,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3514,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3514,
KT3515,CB,0.72,G,VVS2,,EX,VG,No,,4.73 - 5.18 * 3.42,Gia,1383265756,,4100.00,2255.00,-45.00,1623.60,,,,72.40,61.00,VTK,VTK,,F,,NON,,,,,GIA 1383265756,Needle  Pinpoint  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3515,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3515,
KT3516,CB,0.70,I,SI1,,EX,VG,No,,4.69 - 5.22 * 3.36,Gia,6382265786,,2600.00,1274.00,-51.00,891.80,,,,71.60,60.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 6382265786,Feather  Crystal,N ,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3516,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3516,
KT3519,CB,1.00,I,VS1,,EX,VG,FNT,,5.27 - 5.46 * 4.01,Gia,5386250775,,4800.00,2160.00,-55.00,2160.00,,,,76.00,61.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 5386250775,Crystal  Feather  Needle  Indented Natural  Natural,N ,N ,YES,Clouds are not shown. Surface graining is not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3519,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3519,
KT3521,CB,1.00,K,SI1,,EX,G,No,,4.93 - 6.04 * 3.65,Gia,2386250826,,2900.00,1334.00,-54.00,1334.00,,,,74.00,55.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2386250826,Crystal  Feather  Needle  Indented Natural,N ,N ,YES,Clouds  pinpoints and surface graining are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3521,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3521,
KT3522,CB,0.90,J,SI1,,EX,VG,No,,5.04 - 5.41 * 3.73,Gia,6382265659,,3000.00,1380.00,-54.00,1242.00,,,,74.00,60.00,VTK,VTK,,F,,NON,,,,,GIA 6382265659,Feather  Crystal  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3522,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3522,
KT3529,CB,0.90,J,SI2,,EX,VG,No,,4.97 - 5.49 * 3.68,Gia,5386265737,,2700.00,1269.00,-53.00,1142.10,,,,74.00,62.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 5386265737,Cloud  Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3529,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3529,
KT3530,CB,1.00,L,SI1,,EX,VG,No,,5.22 - 5.75 * 3.50,Gia,6381250646,,2400.00,1128.00,-53.00,1128.00,,,,67.00,59.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 6381250646,Cloud  Crystal  Feather  Needle  Natural,N ,N ,YES,Additional clouds are not shown. Pinpoints are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3530,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3530,
KT3532,CB,1.00,L,VS2,,EX,VG,No,,5.17 - 6.02 * 3.70,Gia,2386250765,,2500.00,1375.00,-45.00,1375.00,,,,71.60,58.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2386250765,Crystal  Feather  Needle  Natural,N ,N ,YES,Clouds are not shown. Pinpoints are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3532,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3532,
KT3536,CB,0.70,I,VS2,,EX,G,No,,4.59 - 5.48 * 3.31,Gia,6385265962,,2800.00,1540.00,-45.00,1078.00,,,,72.10,57.00,STK to THK,STK to THK,,F,,NON,,,,,GIA 6385265962,Crystal  Cloud  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3536,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3536,
KT3538,CB,1.00,I,SI2,,EX,VG,No,,5.02 - 6.08 * 3.71,Gia,2386250683,,3900.00,1716.00,-56.00,1716.00,,,,74.10,55.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2386250683,Crystal  Feather  Needle  Natural,N ,N ,YES,Clouds  pinpoints and surface graining are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3538,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3538,
KT3544,CB,0.90,K,SI1,,EX,VG,No,,5.06 - 5.57 * 3.62,Gia,1383267078,,2500.00,1300.00,-48.00,1170.00,,,,71.50,64.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 1383267078,Crystal  Cloud  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3544,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3544,
