stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10235106,HK,G,round,0.30,G,SI1,EX,EX,EX,N,4.24x4.27x2.66,GIA,6405163766,1900,-31.40%,$391.02,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235105,HK,G,round,0.30,G,SI1,EX,EX,EX,N,4.26x4.3x2.65,GIA,2407123877,1900,-31.40%,$391.02,WH,M0,,,,,EC0,,Y,59.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235103,HK,G,round,0.30,G,SI1,EX,EX,EX,N,4.35x4.38x2.61,GIA,2404505948,1900,-31.60%,$389.88,WH,M0,,,,,EC0,,Y,58.00,59.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235092,HK,G,round,0.30,G,VS2,VG,VG,VG,N,4.22x4.28x2.59,GIA,1408654275,2100,-40.40%,$375.48,WH,M0,,,,,EC0,,Y,60.00,60.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235091,HK,G,round,0.30,G,VS2,VG,VG,VG,N,4.14x4.18x2.69,GIA,5406680998,2100,-40.40%,$375.48,WH,M0,,,,,EC0,,Y,56.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235089,HK,G,round,0.30,G,VS2,VG,VG,VG,N,4.19x4.26x2.67,GIA,5406166008,2100,-40.40%,$375.48,WH,M0,,,,,EC0,,Y,62.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235087,HK,G,round,0.30,G,VS2,VG,VG,VG,N,4.36x4.41x2.55,GIA,2407093782,2100,-40.40%,$375.48,WH,M0,,,,,EC0,,Y,60.00,58.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235086,HK,G,round,0.30,G,VS2,VG,VG,VG,N,4.19x4.22x2.7,GIA,1405163274,2100,-40.40%,$375.48,WH,M0,,,,,EC0,,Y,59.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235079,HK,G,round,0.30,G,VS2,VG,EX,VG,N,4.15x4.21x2.69,GIA,7401197136,2100,-40.40%,$375.48,WH,M0,,,,,EC0,,Y,57.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235064,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.26x4.29x2.69,GIA,7391820213,2100,-32.70%,$423.99,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235063,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.24x4.27x2.65,GIA,7371374457,2100,-33.10%,$421.47,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235061,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.35x4.37x2.56,GIA,2404422034,2100,-32.90%,$422.73,WH,M0,,,,,EC0,,Y,61.00,58.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235060,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.25x4.28x2.66,GIA,1395932383,2100,-32.90%,$422.73,WH,M0,,,,,EC0,,Y,56.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235059,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.27x4.3x2.67,GIA,1408163160,2100,-32.90%,$422.73,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235055,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.28x4.3x2.67,GIA,2386619904,2100,-33.10%,$421.47,WH,M0,,,,,EC0,,Y,57.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235051,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.3x4.33x2.67,GIA,6402123925,2100,-32.50%,$425.25,WH,M0,,,,,EC0,,Y,57.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235027,HK,G,round,0.30,G,VS1,EX,EX,EX,N,4.27x4.3x2.65,GIA,6392963772,2200,-32.20%,$447.48,WH,M0,,,,,EC0,,Y,60.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235026,HK,G,round,0.30,G,VS1,EX,EX,EX,N,4.31x4.33x2.65,GIA,6401163269,2200,-32.20%,$447.48,WH,M0,,,,,EC0,,Y,58.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235009,HK,G,round,0.30,F,SI2,EX,EX,EX,N,4.27x4.29x2.66,GIA,6402123892,1700,-34.00%,$336.60,WH,M0,,,,,EC0,,Y,59.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10235005,HK,G,round,0.30,F,SI2,EX,EX,EX,N,4.27x4.3x2.63,GIA,1399079196,1700,-34.00%,$336.60,WH,M0,,,,,EC0,,Y,59.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234999,HK,G,round,0.30,F,SI2,EX,EX,EX,N,4.25x4.28x2.67,GIA,2394812089,1700,-34.00%,$336.60,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234995,HK,G,round,0.30,F,SI2,EX,EX,EX,N,4.25x4.28x2.67,GIA,2396807179,1700,-34.00%,$336.60,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234994,HK,G,round,0.30,F,SI2,EX,EX,EX,N,4.27x4.29x2.64,GIA,6401163024,1700,-34.20%,$335.58,WH,M0,,,,,EC0,,Y,58.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234993,HK,G,round,0.30,F,SI2,EX,EX,EX,N,4.3x4.33x2.65,GIA,2406863555,1700,-34.20%,$335.58,WH,M0,,,,,EC0,,Y,59.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234988,HK,G,round,0.30,F,SI1,GD,EX,VG,N,4.08x4.14x2.71,GIA,1403143322,2000,-47.40%,$315.60,WH,M0,,,,,EC0,,Y,57.00,65.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234956,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.24x4.27x2.68,GIA,6401124270,2000,-33.60%,$398.40,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234953,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.28x4.31x2.61,GIA,7406503529,2000,-33.60%,$398.40,WH,M0,,,,,EC0,,Y,61.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234950,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.25x4.29x2.68,GIA,1409184466,2000,-33.80%,$397.20,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234948,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.31x4.33x2.69,GIA,7391380265,2000,-33.80%,$397.20,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234946,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.25x4.27x2.67,GIA,5403184304,2000,-33.80%,$397.20,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234943,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.25x4.29x2.67,GIA,1403331817,2000,-33.80%,$397.20,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234940,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.26x4.29x2.69,GIA,6402859722,2000,-33.80%,$397.20,WH,M0,,,,,EC0,,Y,56.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234937,HK,G,round,0.30,F,VS2,VG,VG,VG,N,4.17x4.22x2.66,GIA,3395812519,2200,-42.60%,$378.84,WH,M0,,,,,EC0,,Y,59.00,63.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234936,HK,G,round,0.30,F,VS2,VG,VG,VG,N,4.15x4.2x2.69,GIA,2407764236,2200,-42.60%,$378.84,WH,M0,,,,,EC0,,Y,58.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234935,HK,G,round,0.30,F,VS2,VG,VG,VG,N,4.13x4.18x2.7,GIA,7403271229,2200,-42.80%,$377.52,WH,M0,,,,,EC0,,Y,56.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234933,HK,G,round,0.30,F,VS2,VG,VG,VG,N,4.15x4.19x2.69,GIA,1403115809,2200,-42.80%,$377.52,WH,M0,,,,,EC0,,Y,56.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234932,HK,G,round,0.30,F,VS2,VG,VG,VG,N,4.21x4.25x2.7,GIA,1405517282,2200,-42.80%,$377.52,WH,M0,,,,,EC0,,Y,58.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234883,HK,G,round,0.30,F,VS1,VG,VG,VG,N,4.13x4.18x2.69,GIA,2397779606,2300,-41.00%,$407.10,WH,M0,,,,,EC0,,Y,57.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234882,HK,G,round,0.30,F,VS1,VG,VG,VG,N,4.16x4.19x2.68,GIA,1409859427,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,56.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234881,HK,G,round,0.30,F,VS1,VG,VG,VG,N,4.17x4.2x2.65,GIA,7403304674,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,57.00,63.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234880,HK,G,round,0.30,F,VS1,VG,VG,VG,N,4.16x4.2x2.69,GIA,5403681576,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,57.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234873,HK,G,round,0.30,F,VS1,VG,EX,VG,N,4.16x4.21x2.68,GIA,1405304629,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,59.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234872,HK,G,round,0.30,F,VS1,VG,EX,VG,N,4.13x4.19x2.69,GIA,2407056647,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,56.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234826,HK,G,round,0.30,E,SI2,EX,EX,EX,N,4.32x4.35x2.58,GIA,6402858721,1800,-36.50%,$342.90,WH,M0,,,,,EC0,,Y,62.00,59.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234825,HK,G,round,0.30,E,SI2,EX,EX,EX,N,4.27x4.3x2.64,GIA,1408318478,1800,-36.50%,$342.90,WH,M0,,,,,EC0,,Y,61.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234806,HK,G,round,0.30,E,VS2,VG,VG,VG,N,4.19x4.21x2.7,GIA,5396483400,2300,-45.90%,$373.29,WH,M0,,,,,EC0,,Y,58.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234803,HK,G,round,0.30,E,VS2,EX,EX,EX,F,4.26x4.28x2.69,GIA,6385804242,2300,-42.00%,$400.20,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234802,HK,G,round,0.30,E,VS2,EX,EX,EX,F,4.25x4.27x2.66,GIA,1409520106,2300,-42.00%,$400.20,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234776,HK,G,round,0.30,E,VS1,VG,VG,VG,N,4.19x4.25x2.68,GIA,6402162747,2400,-44.80%,$397.44,WH,M0,,,,,EC0,,Y,62.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234709,HK,G,round,0.30,D,SI1,VG,VG,VG,F,4.14x4.19x2.68,GIA,2394506846,2200,-47.90%,$343.86,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234696,HK,G,round,0.30,D,VS2,VG,EX,VG,N,4.16x4.21x2.68,GIA,2407318222,2400,-46.10%,$388.08,WH,M0,,,,,EC0,,Y,57.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234695,HK,G,round,0.30,D,VS2,VG,EX,VG,N,4.21x4.28x2.69,GIA,5406115515,2400,-46.10%,$388.08,WH,M0,,,,,EC0,,Y,61.00,63.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234694,HK,G,round,0.30,D,VS2,VG,EX,VG,N,4.15x4.19x2.7,GIA,6391165785,2400,-46.10%,$388.08,WH,M0,,,,,EC0,,Y,56.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234691,HK,G,round,0.30,D,VS2,VG,EX,VG,N,4.11x4.18x2.69,GIA,2407081861,2400,-46.10%,$388.08,WH,M0,,,,,EC0,,Y,56.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234689,HK,G,round,0.30,D,VS2,VG,EX,EX,N,4.26x4.27x2.68,GIA,7381761686,2400,-46.30%,$386.64,WH,M0,,,,,EC0,,Y,60.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234684,HK,G,round,0.30,D,VS1,VG,EX,VG,N,4.15x4.19x2.7,GIA,6381889276,2600,-47.00%,$413.40,WH,M0,,,,,EC0,,Y,56.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234683,HK,G,round,0.30,D,VS1,VG,EX,VG,N,4.14x4.19x2.7,GIA,1399267857,2600,-47.00%,$413.40,WH,M0,,,,,EC0,,Y,57.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234678,HK,G,round,0.30,D,VS1,VG,EX,VG,N,4.17x4.21x2.7,GIA,6392118041,2600,-47.00%,$413.40,WH,M0,,,,,EC0,,Y,61.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234671,SZ,G,oval,2.01,D,VS2,--,EX,EX,N,10.19x7.11x4.45,GIA,1388580452,16000,-28.70%,$22930.08,WH,M0,,,,,EC0,,Y,60.00,62.50,0.00,0.00,"Crystal  Cavity  Feather  Pinpoint  Indented Natural  Natural",N,2021-05-26,Y,,1388580452,,"NO BGM and 100%EC"
10234670,SZ,G,round,1.51,F,VVS1,EX,EX,EX,N,7.33x7.37x4.54,GIA,6362372265,17700,-24.80%,$20098.70,WH,M0,,,,,EC0,,Y,60.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234665,HK,G,round,0.30,G,SI1,EX,EX,EX,N,4.27x4.29x2.68,GIA,1408390708,1900,-31.20%,$392.16,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234663,HK,G,round,0.31,G,SI1,EX,EX,EX,N,4.30x4.33x2.71,GIA,6405440918,1900,-32.60%,$396.99,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234662,HK,G,round,0.30,F,SI1,GD,VG,EX,N,4.13x4.17x2.71,GIA,3405765349,2000,-47.40%,$315.60,WH,M0,,,,,EC0,,Y,57.00,65.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234658,HK,G,round,0.30,F,SI1,GD,VG,VG,N,4.12x4.17x2.65,GIA,6402765554,2000,-47.40%,$315.60,WH,M0,,,,,EC0,,Y,59.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234657,HK,G,round,0.30,F,SI1,GD,VG,VG,N,4.06x4.13x2.71,GIA,2407661797,2000,-47.40%,$315.60,WH,M0,,,,,EC0,,Y,57.00,66.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234656,HK,G,round,0.30,F,SI1,GD,EX,VG,N,4.13x4.16x2.74,GIA,5403700569,2000,-47.40%,$315.60,WH,M0,,,,,EC0,,Y,59.00,66.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234655,HK,G,round,0.30,F,SI1,EX,EX,EX,N,4.25x4.29x2.68,GIA,7408494972,2000,-33.80%,$397.20,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234653,HK,G,round,0.30,D,SI1,GD,VG,VG,N,4.21x4.22x2.62,GIA,6405768610,2200,-50.60%,$326.04,WH,M0,,,,,EC0,,Y,60.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234652,HK,G,round,0.30,H,VS2,EX,EX,EX,N,4.29x4.31x2.68,GIA,1403777955,2000,-28.80%,$427.20,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234651,HK,G,round,0.30,H,VS2,EX,EX,EX,N,4.27x4.29x2.69,GIA,1393162205,2000,-29.20%,$424.80,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234650,HK,G,round,0.30,H,VS2,EX,EX,EX,N,4.26x4.30x2.66,GIA,1409501521,2000,-29.00%,$426.00,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234648,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.27x4.30x2.70,GIA,6402838793,2100,-32.50%,$425.25,WH,M0,,,,,EC0,,Y,54.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234646,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.26x4.29x2.69,GIA,2396560507,2100,-32.50%,$425.25,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234645,HK,G,round,0.30,G,VS2,EX,EX,EX,N,4.26x4.29x2.70,GIA,1399964902,2100,-33.30%,$420.21,WH,M0,,,,,EC0,,Y,56.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234642,HK,G,round,0.32,G,VS2,EX,EX,EX,N,4.35x4.38x2.74,GIA,2394142207,2100,-36.30%,$428.06,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234636,HK,G,round,0.30,F,VS1,VG,VG,VG,N,4.22x4.24x2.70,GIA,6402839203,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,58.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234635,HK,G,round,0.30,F,VS1,EX,EX,VG,N,4.25x4.31x2.68,GIA,6405621576,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,55.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234634,HK,G,round,0.30,F,VS1,EX,EX,EX,N,4.29x4.30x2.71,GIA,2408777262,2300,-34.40%,$452.64,WH,M0,,,,,EC0,,Y,56.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234633,HK,G,round,0.30,F,VS1,EX,VG,VG,N,4.27x4.29x2.69,GIA,1407501531,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,54.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234632,HK,G,round,0.30,F,VS1,EX,EX,VG,N,4.26x4.30x2.68,GIA,2407686785,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234631,HK,G,round,0.30,F,VS1,EX,EX,VG,N,4.25x4.30x2.70,GIA,7403440606,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,56.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234630,HK,G,round,0.30,F,VS1,EX,EX,EX,N,4.27x4.29x2.69,GIA,3405778123,2300,-34.40%,$452.64,WH,M0,,,,,EC0,,Y,55.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234629,HK,G,round,0.30,F,VS1,EX,EX,VG,N,4.28x4.31x2.71,GIA,2406385818,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234627,HK,G,round,0.30,F,VS1,EX,VG,VG,N,4.23x4.29x2.69,GIA,7408599200,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,54.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234625,HK,G,round,0.30,F,VS1,VG,VG,VG,N,4.17x4.21x2.69,GIA,1409477494,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,60.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234622,HK,G,round,0.30,F,VS1,EX,VG,VG,N,4.26x4.32x2.68,GIA,6402508096,2300,-41.20%,$405.72,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234610,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.27x4.28x2.68,GIA,6401532361,2300,-35.00%,$448.50,WH,M0,,,,,EC0,,Y,55.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234609,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.28x4.31x2.70,GIA,5403621577,2300,-35.00%,$448.50,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234608,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.26x4.29x2.69,GIA,7402622296,2300,-35.00%,$448.50,WH,M0,,,,,EC0,,Y,56.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234607,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.26x4.28x2.69,GIA,6405531674,2300,-35.20%,$447.12,WH,M0,,,,,EC0,,Y,56.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234606,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.28x4.30x2.69,GIA,6402528822,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234605,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.25x4.29x2.67,GIA,6401581336,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234604,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.28x4.31x2.69,GIA,6402581353,2300,-35.20%,$447.12,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234603,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.25x4.28x2.68,GIA,1408829269,2300,-35.50%,$445.05,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234602,HK,G,round,0.30,G,VVS2,EX,EX,EX,N,4.26x4.30x2.69,GIA,6402660440,2300,-35.20%,$447.12,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234574,HK,G,round,0.50,G,VS1,EX,EX,EX,N,5.06x5.09x3.19,GIA,5403862865,4000,-30.70%,$1386.00,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234553,HK,G,round,0.50,I,VS1,EX,EX,EX,N,5.08x5.11x3.11,GIA,5403146044,3200,-31.70%,$1092.80,WH,M0,,,,,EC0,,Y,59.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234547,HK,G,round,2.00,D,VS1,EX,EX,EX,N,8.03x8.06x5.01,GIA,2211953706,23000,-27.00%,$33580.00,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234546,HK,G,round,2.00,D,VS1,EX,EX,EX,N,7.98x8.03x5.02,GIA,6213890002,23000,-27.00%,$33580.00,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234545,HK,G,round,2.00,H,VVS2,EX,EX,EX,N,7.97x8.03x5.03,GIA,6217981732,16500,-28.10%,$23727.00,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234530,HK,G,round,0.30,G,VS1,EX,EX,EX,N,4.29x4.33x2.60,GIA,1408576658,2200,-32.20%,$447.48,WH,M0,,,,,EC0,,Y,61.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234529,HK,G,round,0.30,G,VS1,EX,EX,EX,N,4.27x4.30x2.70,GIA,2407607628,2200,-32.50%,$445.50,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234516,HK,G,round,0.50,J,VS1,EX,EX,EX,N,5.04x5.08x3.18,GIA,1397180962,2600,-29.50%,$916.50,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234515,HK,G,round,0.50,F,VS1,VG,EX,VG,F,4.88x4.95x3.19,GIA,7406296272,4200,-47.20%,$1108.80,WH,M0,,,,,EC0,,Y,58.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234478,HK,G,round,0.50,F,VS1,VG,VG,VG,F,4.91x4.95x3.19,GIA,2407438067,4200,-47.20%,$1108.80,WH,M0,,,,,EC0,,Y,55.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234477,HK,G,round,0.50,F,VS1,VG,EX,VG,F,4.89x4.96x3.18,GIA,7402549314,4200,-47.20%,$1108.80,WH,M0,,,,,EC0,,Y,56.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234476,HK,G,round,0.50,F,VS1,VG,EX,VG,F,4.90x4.97x3.19,GIA,2404059868,4200,-47.20%,$1108.80,WH,M0,,,,,EC0,,Y,56.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234471,HK,G,round,0.30,F,VS1,VG,EX,VG,N,4.24x4.26x2.70,GIA,6385578874,2300,-41.50%,$403.65,WH,M0,,,,,EC0,,Y,57.00,63.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234470,HK,G,round,0.30,F,VS1,EX,EX,VG,N,4.27x4.32x2.65,GIA,6402321691,2300,-41.50%,$403.65,WH,M0,,,,,EC0,,Y,61.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234464,HK,G,round,0.50,F,VS2,VG,VG,VG,N,5.12x5.16x3.08,GIA,5383954026,3900,-42.70%,$1117.35,WH,M0,,,,,EC0,,Y,63.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10234463,HK,G,round,0.50,F,VS2,VG,VG,VG,N,4.99x5.06x3.19,GIA,1389972785,3900,-42.70%,$1117.35,WH,M0,,,,,EC0,,Y,56.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
