REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
2396736773,A,INDIA,95584,ROUND,1.000,H,VVS2,EX,EX,EX,STG,GIA,6.40,6.35,3.96,62.10,61.00,-37.000,8900.00,8900.00,5607.00,5607.00,33.50,13.00,41.80,44.50,6.40-6.35*3.96,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2396736773,,,,,YES,4.50,N,GD,,N,,Additional pinpoints are not shown.,Pinpoint,02-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95584,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95584/95584.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95584/2396736773.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95584/2396736773.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95584/95584_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95584/95584_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95584/95584_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95584/95584_AR.jpg
6392738345,A,INDIA,95625,ROUND,1.000,H,VS2,EX,EX,VG,NON,GIA,6.35,6.26,3.98,63.10,57.00,-20.000,8000.00,8000.00,6400.00,6400.00,36.00,16.00,40.60,43.00,6.35-6.26*3.98,NONE,EX,NON,THN to STK,0,0,1,1,ML-0,,,GIA 6392738345,,,,,YES,4.00,,EX,,Y,,Additional clouds  pinpoints and surface graining are not shown.,Cloud  Feather  Natural,06-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95625,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95625/95625.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95625/6392738345.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95625/6392738345.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95625/95625_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95625/95625_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95625/95625_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95625/95625_AR.jpg
480175349,A,INDIA,D-1485,ROUND,1.000,G,SI2,GD,EX,GD,VSL,IGI,5.93,6.08,4.12,68.30,56.00,-52.000,5900.00,5900.00,2832.00,2832.00,40.10,19.00,40.50,42.50,5.93-6.08*4.12,NONE,GD,Pointed,Thick To Very Thick (Faceted),1,0,0,3,ml-0,,,IGI 480175349,,,,,,7.30,,GD,,Y,,N/A,,29-06-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1485,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1485/D-1485.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1485/480175349.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1485/480175349.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1485/D-1485_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1485/D-1485_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1485/D-1485_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1485/D-1485_AR.jpg
2396649347,A,INDIA,95627,ROUND,1.000,H,VVS1,VG,EX,VG,STG,GIA,6.23,6.14,4.03,65.10,56.00,-46.000,9300.00,9300.00,5022.00,5022.00,38.50,18.00,40.20,42.00,6.23-6.14*4.03,NONE,VG,NON,STK to THK,0,0,0,0,ML-0,,,GIA 2396649347,,,,,YES,5.00,N,GD,,N,,Additional pinpoints are not shown.,Pinpoint  Feather,27-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95627,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/2396649347.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/2396649347.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_AR.jpg
6392671496,A,INDIA,95629,ROUND,1.000,J,SI1,VG,EX,VG,MED,GIA,6.24,6.18,4.04,65.00,57.00,-28.000,4900.00,4900.00,3528.00,3528.00,38.00,17.00,40.60,43.00,6.24-6.18*4.04,NONE,VG,NON,MED to THK,0,0,0,3,ML-0,,,GIA 6392671496,,,,,YES,5.00,,GD,,N,,,Feather,11-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95629,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95629/95629.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95629/6392671496.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95629/6392671496.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95629/95629_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95629/95629_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95629/95629_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95629/95629_AR.jpg
6412184692,A,INDIA,99964,PRINCESS,1.010,J,VS1,,EX,EX,NON,GIA,5.29,5.16,4.05,78.50,71.00,-33.000,3900.00,3939.00,2613.00,2639.13,0.00,0.00,0.00,0.00,5.29-5.16*4.05,NONE,3EX,NON,THK to VTK,0,0,0,2,ML-0,,,GIA 6412184692,,,,,Y,,N,,,N,1.03,,Cloud  Feather,11-10-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99964,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99964/99964.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99964/6412184692.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99964/6412184692.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99964/99964_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99964/99964_AS.jpg,null,null,null
499118447,A,INDIA,99985,ROUND,1.000,J,VVS2,GD,EX,GD,NON,IGI,5.85,6.02,4.13,69.00,58.50,-52.000,5800.00,5800.00,2784.00,2784.00,40.00,18.00,41.20,44.00,5.85-6.02*4.13,NONE,GD,Pointed,Thick To Very Thick (Faceted),1,0,0,0,ML-0,,,IGI 499118447,,,,,Y,7.70,,GD,,Y,,N/A,,28-10-2021,58.25,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99985,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99985/99985.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99985/499118447.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99985/499118447.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99985/99985_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99985/99985_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99985/99985_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99985/99985_AR.jpg
499117444,A,INDIA,99902,ROUND,1.000,J,VS2,VG,EX,VG,NON,IGI,6.17,6.22,4.00,64.50,55.50,-45.000,5300.00,5300.00,2915.00,2915.00,38.70,18.00,39.90,41.50,6.17-6.22*4.00,NONE,VG,Pointed,Medium To Thick (Faceted),0,0,2,0,ML-0,,,IGI 499117444,,,,,Y,5.20,,GD,,Y,,N/A,,27-10-2021,56.14,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99902,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99902/99902.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99902/499117444.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99902/499117444.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99902/99902_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99902/99902_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99902/99902_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99902/99902_AR.jpg
499118477,A,INDIA,100016,CMB,1.010,I,VVS2,,EX,VG,NON,IGI,6.17,5.57,3.88,69.70,64.00,-46.000,5000.00,5050.00,2700.00,2727.00,33.30,12.00,43.30,54.00,6.17-5.57*3.88,NONE,VG,Pointed,Medium To Slightly Thick (Faceted),0,0,0,1,ML-0,,,IGI 499118477,,,,,Y,3.40,,,,N,1.11,N/A,,28-10-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=100016,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100016/100016.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100016/499118477.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100016/499118477.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100016/100016_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100016/100016_AS.jpg,null,null,null
2406349218,A,INDIA,95802,PRINCESS,1.010,H,VS1,,EX,EX,NON,GIA,5.45,5.19,3.94,76.00,70.00,-28.000,5500.00,5555.00,3960.00,3999.60,0.00,0.00,0.00,0.00,5.45-5.19*3.94,NONE,3EX,NON,THK to VTK,0,0,1,0,ML-0,,,GIA 2406349218,,,,,YES,4.00,N,,,N,1.05,,Crystal  Pinpoint,05-10-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95802,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95802/95802.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95802/2406349218.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95802/2406349218.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95802/95802_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95802/95802_AS.jpg,null,null,null
7398730257,A,INDIA,95803,CUSHION,1.000,G,VS1,,EX,VG,NON,GIA,5.53,5.50,3.82,69.60,62.00,-45.000,6400.00,6400.00,3520.00,3520.00,0.00,0.00,0.00,0.00,5.53-5.50*3.82,NONE,VG,NON,MED to STK,0,0,1,1,ML-0,,,GIA 7398730257,,,,,YES,4.50,Y,,,N,1.01,Additional clouds are not shown. Surface graining is not shown.,Feather  Crystal  Cloud,02-08-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95803,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95803/95803.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95803/7398730257.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95803/7398730257.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95803/95803_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95803/95803_AS.jpg,null,null,null
2417087195,A,INDIA,98898,EMERALD,1.010,H,VVS2,,EX,EX,NON,GIA,6.95,4.74,3.29,69.40,66.00,-32.000,5700.00,5757.00,3876.00,3914.76,0.00,0.00,0.00,0.00,6.95-4.74*3.29,NONE,3EX,NON,THN to MED,0,0,0,1,ML-0,,,GIA 2417087195,,,,,YES,,YES,,,NO,1.47,Additional clouds are not shown. Additional pinpoints are not shown.,Needle  Cloud  Pinpoint,02-11-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98898,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98898/98898.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98898/2417087195.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98898/2417087195.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98898/98898_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98898/98898_AS.jpg,null,null,null
6401543507,A,INDIA,98900,OVAL,1.010,G,VS1,,EX,VG,NON,GIA,7.44,5.55,3.60,64.90,62.00,-24.000,6400.00,6464.00,4864.00,4912.64,0.00,0.00,0.00,0.00,7.44-5.55*3.60,NONE,VG,NON,THK to VTK,0,0,1,0,ML-0,,,GIA 6401543507,,,,,YES,7.50,YES,,,NO,1.34,Additional clouds  pinpoints and surface graining are not shown.,Cloud,14-10-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98900,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98900/98900.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98900/6401543507.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98900/6401543507.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98900/98900_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98900/98900_AS.jpg,null,null,null
494181298,A,INDIA,98903,ROUND,1.000,K,VVS2,GD,EX,VG,NON,IGI,6.02,6.09,4.03,66.50,58.50,-51.000,4800.00,4800.00,2352.00,2352.00,40.10,17.50,40.10,42.00,6.02-6.09*4.03,NONE,GD,Pointed,Thick To Very Thick (Faceted),0,0,0,1,ML-0,,,IGI 494181298,,,,,YES,6.90,NO,GD,,NO,,N/A,,05-10-2021,61.94,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98903,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98903/98903.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98903/494181298.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98903/494181298.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98903/98903_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98903/98903_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98903/98903_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98903/98903_AR.jpg
1405541141,A,INDIA,98905,ROUND,1.010,G,SI2,GD,EX,GD,NON,GIA,6.14,6.03,4.07,66.90,58.00,-44.000,5900.00,5959.00,3304.00,3337.04,40.00,18.00,39.80,41.50,6.14-6.03*4.07,NONE,GD,NON,THK to VTK,0,0,3,0,ML-0,,,GIA 1405541141,,,,,NO,7.00,,GD,,NO,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Needle  Cloud,14-10-2021,65.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98905,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98905/98905.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98905/1405541141.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98905/1405541141.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98905/98905_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98905/98905_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98905/98905_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98905/98905_AR.jpg
3405687695,A,INDIA,98911,ROUND,1.000,H,VVS2,VG,EX,VG,MED,GIA,6.22,6.13,4.03,65.30,58.00,-43.000,8900.00,8900.00,5073.00,5073.00,37.50,16.50,41.00,43.50,6.22-6.13*4.03,NONE,VG,NON,MED to THK,0,0,0,0,ML-0,,,GIA 3405687695,,,,,YES,5.00,NO,GD,,YES,,Additional pinpoints are not shown.,Pinpoint  Indented Natural  Natural,13-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98911,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98911/98911.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98911/3405687695.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98911/3405687695.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98911/98911_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98911/98911_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98911/98911_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98911/98911_AR.jpg
5406541028,A,INDIA,98923,ROUND,1.000,G,VS2,VG,EX,VG,NON,GIA,6.21,6.13,4.03,65.40,57.00,-37.000,9000.00,9000.00,5670.00,5670.00,38.00,17.50,40.60,43.00,6.21-6.13*4.03,NONE,VG,NON,STK to THK,0,0,2,0,ML-0,,,GIA 5406541028,,,,,YES,5.00,,GD,,YES,,Additional clouds are not shown. Pinpoints are not shown.,Cloud  Crystal  Feather  Knot  Needle  Indented Natural  Natural,14-10-2021,65.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98923,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98923/98923.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98923/5406541028.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98923/5406541028.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98923/98923_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98923/98923_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98923/98923_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98923/98923_AR.jpg
