No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
1021,84714,E,1,J,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,CLD,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3900,1939.96,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84714.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84714,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391879237.Pdf,0,0,0,0,7391879237,5.42,6.5,VTK to ETK,3.35,6.16,4.68,Cloud  Needle,50,50,1.32,68,71.7,Additional clouds are not shown. Pinpoints are not shown.,,,,50.25743589744,1939.96,1939.96
1022,86021,E,0.9,I,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4500,2304.9,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86021.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86021,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7401058671.Pdf,0,0,0,0,7401058671,5.725,3.5,STK to THK,3.16,7.09,4.36,Pinpoint  Feather,50,50,1.63,77,72.5,,,,,48.78,2304.9,2074.41
1023,88304,RA,0.5,I,VS1,,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2200,1321.87,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88304.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=88304,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2406152888.Pdf,0,0,0,0,2406152888,4.735,2.5,MED to STK,2.75,5.39,4.08,Feather  Pinpoint  Internal Graining,50,50,1.32,71,67.4,,,,,39.915,1321.87,660.935
1024,90610,RA,0.5,G,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2600,1754.29,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90610.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90610,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393769108.Pdf,0,0,0,0,5393769108,4.76,3.5,THK,2.61,5.53,3.99,Crystal  Needle  Pinpoint,50,50,1.39,72,65.6,,,,,32.52730769231,1754.29,877.145
1025,80298,R,1,N,VS1,G,VG,G,FNT,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3500,1430.71,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80298.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=80298,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,6.07,6.5,,4.04,6.13,6.01,,50,50,1.02,58,66.5,,,,,59.12257142858,1430.71,1430.71
1026,84155,R,1.76,J,VVS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,7700,6029.68,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84155.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84155,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396350888.Pdf,36.5,16,41.2,43.5,2396350888,7.67,3.5,MED to STK,4.85,7.68,7.66,Cloud  Pinpoint  Natural,80,50,1,57,63.2,,,,,21.69246753247,6029.68,10612.2368
1027,84373,E,1.5,K,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4600,3443.56,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84373.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84373,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392858197.Pdf,0,0,0,0,6392858197,6.235,6,THK to VTK,3.78,7.14,5.33,Cloud  Feather  Natural,50,50,1.34,65,70.8,,,,,25.14,3443.56,5165.34
1028,84404,E,1.5,I,I1,F,EX,VG,MED,NGS,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,NO EYECLEAN,INDIA,NO,NON,EXCELLENT,3400,2176.85,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84404.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84404,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/NGS.jpg,0,0,0,0,,7.09,4,,4.15,7.09,5.36,,50,50,1.32,63,77.59,,,,,35.975,2176.85,3265.275
1029,84446,PM,1,G,VVS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WPP,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,7100,4126.17,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84446.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84446,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396397341.Pdf,0,0,0,0,2396397341,5.62,3,MED to THK,3.94,5.62,5.62,Pinpoint,50,50,1,70,70.1,,,,,41.88492957747,4126.17,4126.17
1030,84451,E,0.33,F,VS2,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,1700,1029.82,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84451.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7393895748.Pdf,0,0,0,0,7393895748,4.165,3,MED to THK,2.12,5.07,3.26,Feather,50,50,1.56,69,65,,,,,39.42235294118,1029.82,339.8406
1031,84455,SRD,1.5,G,VS1,,VG,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,SM,BPP,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,9800,4729.97,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84455.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84455,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396782613.Pdf,0,0,0,0,2396782613,6.375,5,VTK,4.23,6.45,6.3,Crystal  Feather  Needle  Pinpoint  Knot  Natural,50,50,1.02,72,67.2,,,,,51.735,4729.97,7094.955
1032,84457,PM,1.5,H,VS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8000,4806.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84457.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84457,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394396194.Pdf,0,0,0,0,2394396194,6.035,5,THK to VTK,4.44,6.06,6.01,Feather  Cloud  Needle  Pinpoint  Natural,50,50,1.01,68,73.9,Additional pinpoints are not shown.,,,,39.915,4806.8,7210.2
1033,84480,E,1.81,H,SI1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,BPP,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,7500,5023.5,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84480.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84480,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397878295.Pdf,0,0,0,0,2397878295,6.765,5.5,VTK to ETK,3.81,7.82,5.71,Crystal  Feather,50,50,1.37,67,66.8,Clouds are not shown. Pinpoints are not shown.,,,,33.02,5023.5,9092.535
1034,84483,E,1.5,I,VVS2,,VG,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,7200,3936.06,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84483.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84483,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392782807.Pdf,0,0,0,0,6392782807,6.325,4.5,THK to VTK,3.69,7.22,5.43,Cloud  Feather  Pinpoint  Natural,50,50,1.33,64,67.8,Additional clouds are not shown. Additional pinpoints are not shown.,,,,45.3325,3936.06,5904.09
1035,84589,PM,1.5,F,VVS1,,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,11700,7029.95,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84589.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84589,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392396175.Pdf,0,0,0,0,6392396175,6.195,3.5,THN to THK,4.38,6.22,6.17,Pinpoint  Feather  Cavity,50,50,1.01,69,70.9,,,,,39.91495726496,7029.95,10544.925
1036,84712,E,1.53,J,VS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5400,3670.11,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84712.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84712,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394879246.Pdf,0,0,0,0,2394879246,6.48,4,THK,3.69,7.47,5.49,Feather  Etch Channel  Indented Natural  Natural,50,50,1.36,66,67.3,,,,,32.035,3670.11,5615.2683
1037,84812,RA,0.5,G,VS1,,VG,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2600,1190.87,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84812.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84812,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391951233.Pdf,0,0,0,0,6391951233,4.605,2.5,STK to THK,2.78,4.77,4.44,Feather,50,50,1.07,78,62.6,,,,,54.19730769231,1190.87,595.435
1038,84813,RA,0.7,H,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3700,2204.92,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84813.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84813,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1397946836.Pdf,0,0,0,0,1397946836,5.125,5,VTK,3.16,5.65,4.6,Feather,50,50,1.23,73,68.6,,,,,40.40756756757,2204.92,1543.444
1039,84814,RA,0.7,G,VS2,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION MEDIUM,FTR,WXTL,N,N,BPP,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,3700,1840.47,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84814.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84814,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395938498.Pdf,0,0,0,0,6395938498,5.095,3,STK,3.32,5.3,4.89,Cloud  Feather  Crystal,50,50,1.08,79,67.8,,,,,50.25756756757,1840.47,1288.329
1040,84825,E,2.01,I,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8800,5374.16,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84825.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84825,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1395418898.Pdf,0,0,0,0,1395418898,6.815,5.5,VTK,4.13,7.76,5.87,Cloud  Needle  Pinpoint  Indented Natural  Natural,50,50,1.32,69,70.3,Additional pinpoints are not shown.,,,,38.93,5374.16,10802.0616
1041,84829,E,1.6,K,VVS2,,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4600,3307.63,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84829.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84829,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391877746.Pdf,0,0,0,0,6391877746,6.54,5,THK to VTK,3.87,7.55,5.53,Cloud  Needle  Pinpoint,50,50,1.37,65,70,,,,,28.095,3307.63,5292.208
1042,84839,E,1.55,J,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5800,3856.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84839.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84839,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396877765.Pdf,0,0,0,0,5396877765,6.65,3,THN to THK,3.58,7.75,5.55,Pinpoint  Natural,50,50,1.4,65,64.5,,,,,33.51241379311,3856.28,5977.234
1043,84994,E,0.3,F,SI1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,1500,775.69,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84994.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398947216.Pdf,0,0,0,0,7398947216,3.96,3,STK to THK,1.98,4.73,3.19,Feather,50,50,1.48,70,62.3,,,,,48.28733333334,775.69,232.707
1044,85012,PM,1.51,K,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WGPP,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4400,3813.92,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85012.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85012,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398421247.Pdf,0,0,0,0,1398421247,6.21,5,VTK,4.39,6.23,6.19,Crystal  Feather  Pinpoint,50,50,1.01,69,71,Clouds are not shown. Additional pinpoints are not shown.,,,,13.32,3813.92,5759.0192
1045,85140,SRD,1.51,G,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,CLD,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,9800,5164.36,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85140.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85140,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398432960.Pdf,0,0,0,0,7398432960,6.44,4,THK,4.37,6.53,6.35,Cloud  Feather  Needle,50,50,1.03,67,68.8,Additional clouds are not shown. Pinpoints are not shown.,,,,47.3024489796,5164.36,7798.1836
1046,85141,SRD,1.51,K,VS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4300,2498.95,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85141.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85141,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7396421740.Pdf,0,0,0,0,7396421740,6.19,6.5,VTK,4.38,6.25,6.13,Crystal  Feather  Needle  Pinpoint,50,50,1.02,66,71.4,Clouds are not shown.,,,,41.88488372094,2498.95,3773.4145
1047,85205,E,1.5,D,VS1,,EX,EX,VST,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,CLD,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,VERY GOOD,11900,4688.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85205.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85205,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391924795.Pdf,0,0,0,0,6391924795,6.31,5,THK to VTK,3.93,7.24,5.38,Crystal  Feather  Cloud  Needle,50,50,1.35,64,72.9,,,,,60.6,4688.6,7032.9
1048,85371,E,1.03,F,VS1,,EX,EX,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6900,3126.39,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85371.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85371,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392925251.Pdf,0,0,0,0,6392925251,5.85,3.5,STK to THK,3.33,6.68,5.02,Feather  Pinpoint,50,50,1.33,65,66.4,Additional pinpoints are not shown.,,,,54.69,3126.39,3220.1817
1049,85395,E,2.51,I,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8800,6674.36,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85395.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85395,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392413864.Pdf,0,0,0,0,6392413864,7.41,5,VTK,4.48,8.43,6.39,Feather,50,50,1.32,64,70.1,,,,,24.155,6674.36,16752.6436
1050,85896,E,2,I,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,FTR,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8800,5200.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85896.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85896,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392468156.Pdf,0,0,0,0,6392468156,7.025,8,THN to STK,4,8.1,5.95,Crystal  Feather  Cloud  Pinpoint  Indented Natural,50,50,1.36,66,67.2,Additional clouds  additional pinpoints and surface graining are not shown.,,,,40.9,5200.8,10401.6
1051,85957,RA,0.7,F,VS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4000,2423.1,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85957.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85957,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6401011784.Pdf,0,0,0,0,6401011784,5.045,6.5,VTK to ETK,3.16,5.57,4.52,Feather,50,50,1.23,72,70,,,,,39.4225,2423.1,1696.17
1052,86211,E,2,G,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,14000,8136.1,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86211.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86211,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396485193.Pdf,0,0,0,0,5396485193,6.885,8,ETK,4.1,8.07,5.7,Feather  Natural,50,50,1.42,67,71.9,,,,,41.885,8136.1,16272.2
1053,86212,E,2.01,K,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WGPP,N,BGPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6200,4152.76,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86212.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86212,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398482286.Pdf,0,0,0,0,7398482286,7.095,5,THK to VTK,4.04,8.16,6.03,Cloud  Feather  Pinpoint,50,50,1.35,68,67,,,,,33.02,4152.76,8347.0476
1054,86264,PM,2.01,K,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6200,3725.27,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86264.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86264,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392973158.Pdf,0,0,0,0,6392973158,6.655,7,ETK,5.03,6.68,6.63,Crystal  Feather  Needle  Pinpoint  Natural,50,50,1.01,69,76,Additional pinpoints are not shown.,,,,39.915,3725.27,7487.7927
1055,86266,E,1.51,J,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,5600,3530.24,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86266.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86266,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393970884.Pdf,0,0,0,0,1393970884,6.245,5.5,THK to VTK,3.74,7.1,5.39,Feather  Natural,50,50,1.32,69,69.4,,,,,36.96,3530.24,5330.6624
1056,86269,E,1.51,H,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8400,5253.99,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86269.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86269,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1395482282.Pdf,0,0,0,0,1395482282,6.495,3.5,STK to THK,3.82,7.4,5.59,Feather,50,50,1.32,68,68.3,,,,,37.4525,5253.99,7933.5249
1057,86272,RA,1.02,F,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6900,3806.04,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86272.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86272,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392487438.Pdf,0,0,0,0,6392487438,5.99,4.5,THK,3.48,6.78,5.2,Feather,50,50,1.3,75,66.9,,,,,44.84,3806.04,3882.1608
1058,86273,RA,0.51,E,VS1,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2900,1371.12,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86273.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86273,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2406113946.Pdf,0,0,0,0,2406113946,4.745,3.5,MED to VTK,2.67,5.21,4.28,Cloud  Feather,50,50,1.22,73,62.4,,,,,52.72,1371.12,699.2712
1059,86274,E,0.63,E,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2700,1635.59,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86274.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86274,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2407110809.Pdf,0,0,0,0,2407110809,4.86,5,THK,2.99,5.6,4.12,Feather  Crystal,50,50,1.36,67,72.5,,,,,39.4225925926,1635.59,1030.4217
1060,86310,E,2,G,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,BPP,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,14000,6481.3,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86310.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86310,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391481832.Pdf,0,0,0,0,7391481832,6.76,8,VTK to ETK,4.2,7.65,5.87,Crystal  Feather  Cloud  Needle  Indented Natural  Natural,50,50,1.3,65,71.5,Additional clouds are not shown. Pinpoints are not shown.,,,,53.705,6481.3,12962.6
1061,86352,RA,0.6,E,VS2,,EX,F,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION MEDIUM,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2700,1582.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86352.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86352,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1408062190.Pdf,0,0,0,0,1408062190,5.195,5,VTK,2.59,5.93,4.46,Feather,50,50,1.33,75,58.1,,,,,41.3925925926,1582.4,949.44
1062,86411,E,1.01,G,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6800,3616.92,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86411.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86411,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7396977773.Pdf,0,0,0,0,7396977773,5.885,3,MED to STK,3.27,6.98,4.79,Feather,50,50,1.46,72,68.3,Internal graining is not shown. Surface graining is not shown.,,,,46.81,3616.92,3653.0892
